"year","goal","dimension","region_id","region_name","score_new","score_old","score_dif"
2012,"CP","pressures",30,"Glorioso Islands",31.42,24.83,6.59
2012,"CP","pressures",163,"United States",19.71,25.84,-6.13
2012,"CP","pressures",42,"Madagascar",46.74,40.69,6.05
2012,"CP","pressures",16,"Australia",24.85,18.82,6.03
2012,"CP","pressures",6,"Vanuatu",39.67,33.88,5.79
2012,"CP","pressures",237,"Oecussi Ambeno",46.23,40.48,5.75
2012,"CP","pressures",12,"Wake Island",31.52,37.22,-5.7
2012,"CP","pressures",29,"Mayotte",25.97,20.29,5.68
2012,"CP","pressures",162,"New Zealand",15.91,10.24,5.67
2012,"CP","pressures",33,"Juan de Nova Island",30.74,25.37,5.37
2012,"CP","pressures",206,"Malaysia",36.74,31.51,5.23
2012,"CP","pressures",247,"Brunei",33.81,28.82,4.99
2012,"CP","pressures",7,"Solomon Islands",46.83,41.95,4.88
2012,"CP","pressures",25,"Thailand",40.33,35.62,4.71
2012,"CP","pressures",28,"Comoro Islands",47.93,43.25,4.68
2012,"CP","pressures",37,"Mauritius",33.13,28.5,4.63
2012,"CP","pressures",5,"New Caledonia",40.85,36.32,4.53
2012,"CP","pressures",38,"British Indian Ocean Territory",31.05,26.64,4.41
2012,"CP","pressures",13,"Northern Mariana Islands and Guam",34.47,30.09,4.38
2012,"CP","pressures",155,"Tonga",42.7,38.34,4.36
2012,"CP","pressures",207,"Vietnam",44.06,39.73,4.33000000000001
2012,"CP","pressures",59,"Belgium",21.15,16.83,4.32
2012,"CP","pressures",181,"Ireland",19.13,14.89,4.24
2012,"CP","pressures",196,"Nigeria",50.64,46.42,4.22
2012,"CP","pressures",24,"Cambodia",42.31,38.13,4.18
2012,"CP","pressures",106,"Ghana",39.34,35.24,4.1
2012,"CP","pressures",168,"Suriname",32.69,28.66,4.03
2012,"CP","pressures",169,"French Guiana",21.26,17.24,4.02
2012,"CP","pressures",205,"Myanmar",52.73,48.73,4
2012,"CP","pressures",177,"Netherlands",18.77,14.77,4
2012,"CP","pressures",167,"Guyana",36.65,32.7,3.95
2012,"CP","pressures",99,"Benin",43.71,39.8,3.91
2012,"CP","pressures",1,"Cocos Islands",23.58,19.67,3.91
2012,"CP","pressures",244,"Curacao",38.89,42.79,-3.9
2012,"CP","pressures",11,"Marshall Islands",42.7,38.88,3.82
2012,"CP","pressures",228,"Guernsey",16.89,20.68,-3.79
2012,"CP","pressures",98,"Togo",49.5,45.72,3.78
2012,"CP","pressures",97,"Liberia",40.21,36.52,3.69
2012,"CP","pressures",14,"Taiwan",34.17,30.63,3.54
2012,"CP","pressures",41,"Mozambique",38.92,35.38,3.54
2012,"CP","pressures",178,"Poland",31.91,28.41,3.5
2012,"CP","pressures",96,"Sierra Leone",45.18,41.68,3.5
2012,"CP","pressures",26,"Andaman and Nicobar",40.84,37.35,3.49
2012,"CP","pressures",195,"Ivory Coast",44.94,41.45,3.48999999999999
2012,"CP","pressures",204,"Bangladesh",43.42,39.94,3.48
2012,"CP","pressures",34,"Bassas da India",31.37,27.91,3.46
2012,"CP","pressures",200,"Angola",45.29,41.89,3.4
2012,"CP","pressures",40,"Sri Lanka",44.31,40.93,3.38
2012,"CP","pressures",199,"Democratic Republic of the Congo",51.39,48.05,3.34
2012,"CP","pressures",202,"Tanzania",41.5,38.2,3.3
2012,"CP","pressures",198,"Gabon",35.62,32.35,3.27
2012,"CP","pressures",18,"Fiji",48.73,45.47,3.26
2012,"CP","pressures",45,"Eritrea",51.22,54.45,-3.23
2012,"CP","pressures",189,"Lithuania",32.84,29.66,3.18
2012,"CP","pressures",108,"Bermuda",32.11,35.25,-3.14
2012,"CP","pressures",104,"Equatorial Guinea",43.24,40.21,3.03
2012,"CP","pressures",21,"North Korea",55.5,58.49,-2.99
2012,"CP","pressures",197,"Cameroon",41.15,38.17,2.98
2012,"CP","pressures",209,"China",28.23,25.43,2.8
2012,"CP","pressures",127,"Saint Vincent and the Grenadines",39.93,42.71,-2.78
2012,"CP","pressures",122,"Saint Lucia",30.34,33.07,-2.73
2012,"CP","pressures",31,"Seychelles",34.69,31.98,2.71
2012,"CP","pressures",65,"Gambia",38.6,35.93,2.67
2012,"CP","pressures",219,"Saint Pierre and Miquelon",28.29,30.93,-2.64
2012,"CP","pressures",118,"Anguilla",26.66,29.26,-2.6
2012,"CP","pressures",250,"Aruba",26.97,29.57,-2.6
2012,"CP","pressures",166,"Jamaica",36.86,39.43,-2.57
2012,"CP","pressures",117,"British Virgin Islands",26.17,28.73,-2.56
2012,"CP","pressures",159,"Johnston Atoll",31.1,33.66,-2.56
2012,"CP","pressures",203,"India",43.31,40.76,2.55
2012,"CP","pressures",171,"Brazil",32.41,29.87,2.54
2012,"CP","pressures",43,"Kenya",43.56,41.14,2.42
2012,"CP","pressures",248,"Saba",29.77,32.17,-2.4
2012,"CP","pressures",124,"Barbados",29.75,32.14,-2.39
2012,"CP","pressures",35,"Ile Europa",24.8,22.41,2.39
2012,"CP","pressures",39,"Maldives",40.09,37.72,2.37
2012,"CP","pressures",73,"Russia",39.56,41.91,-2.34999999999999
2012,"CP","pressures",102,"South Africa",37.29,35.03,2.26
2012,"CP","pressures",125,"Grenada",36.06,38.3,-2.23999999999999
2012,"CP","pressures",194,"Guinea",50.42,48.2,2.22
2012,"CP","pressures",179,"France",21.96,19.75,2.21
2012,"CP","pressures",245,"Bonaire",32,34.16,-2.16
2012,"CP","pressures",49,"Sudan",52.41,54.52,-2.11000000000001
2012,"CP","pressures",152,"Samoa",37.74,35.67,2.07
2012,"CP","pressures",154,"Niue",44.26,42.2,2.06
2012,"CP","pressures",175,"Denmark",20.56,22.6,-2.04
2012,"CP","pressures",53,"Pakistan",41.92,39.95,1.97
2012,"CP","pressures",111,"Turks and Caicos Islands",20.27,22.22,-1.95
2012,"CP","pressures",214,"Egypt",47.03,48.98,-1.95
2012,"CP","pressures",147,"French Polynesia",24.28,22.41,1.87
2012,"CP","pressures",210,"Japan",26.03,27.89,-1.86
2012,"CP","pressures",249,"Sint Eustatius",30.04,31.85,-1.81
2012,"CP","pressures",110,"Bahamas",24.84,26.63,-1.79
2012,"CP","pressures",182,"Spain",31.79,30.09,1.7
2012,"CP","pressures",146,"Pitcairn",30.67,32.25,-1.58
2012,"CP","pressures",113,"Cayman Islands",22.8,24.33,-1.53
2012,"CP","pressures",114,"Haiti",47.02,48.55,-1.52999999999999
2012,"CP","pressures",222,"Sweden",26.03,27.5,-1.47
2012,"CP","pressures",69,"Latvia",35.8,34.36,1.44
2012,"CP","pressures",174,"Finland",28.51,29.94,-1.43
2012,"CP","pressures",193,"Guinea Bissau",46.81,45.4,1.41
2012,"CP","pressures",139,"Venezuela",48.63,47.22,1.41
2012,"CP","pressures",129,"Panama",33.2,31.83,1.37
2012,"CP","pressures",47,"Yemen",48.61,47.28,1.33
2012,"CP","pressures",151,"American Samoa",31.25,29.93,1.32
2012,"CP","pressures",190,"Qatar",31.15,32.44,-1.29
2012,"CP","pressures",192,"Iraq",56.64,55.36,1.28
2012,"CP","pressures",44,"Somalia",60.59,59.32,1.27
2012,"CP","pressures",46,"Djibouti",44.61,45.78,-1.17
2012,"CP","pressures",115,"Dominican Republic",41.16,42.33,-1.17
2012,"CP","pressures",48,"Oman",34.52,35.69,-1.16999999999999
2012,"CP","pressures",51,"Kuwait",35.93,37.06,-1.13
2012,"CP","pressures",140,"Guadeloupe and Martinique",31.95,33.02,-1.07
2012,"CP","pressures",215,"Jordan",42.97,44.04,-1.07
2012,"CP","pressures",120,"Antigua and Barbuda",31.34,32.4,-1.06
2012,"CP","pressures",123,"Dominica",31.22,32.26,-1.04
2012,"CP","pressures",50,"Saudi Arabia",39.8,40.82,-1.02
2012,"CP","pressures",112,"Cuba",38.49,39.5,-1.01
2012,"CP","pressures",119,"Saint Kitts and Nevis",30.32,31.32,-1
2012,"CP","pressures",184,"Italy",33.82,32.84,0.979999999999997
2012,"CP","pressures",218,"Canada",19.54,20.48,-0.940000000000001
2012,"CP","pressures",58,"Canary Islands",29.41,28.5,0.91
2012,"CP","pressures",148,"Line Group",38.72,37.81,0.909999999999997
2012,"CP","pressures",52,"Bahrain",38.04,38.94,-0.899999999999999
2012,"CP","pressures",212,"Kiribati",38.56,39.43,-0.869999999999997
2012,"CP","pressures",158,"Howland Island and Baker Island",29.01,29.84,-0.829999999999998
2012,"CP","pressures",79,"Israel",42.28,43.09,-0.810000000000002
2012,"CP","pressures",156,"Tokelau",20.83,21.64,-0.810000000000002
2012,"CP","pressures",68,"Malta",24.24,24.99,-0.75
2012,"CP","pressures",116,"Puerto Rico and Virgin Islands of the United States",30.37,31.12,-0.75
2012,"CP","pressures",19,"Tuvalu",46.17,45.47,0.700000000000003
2012,"CP","pressures",150,"Palmyra Atoll",28.3,29,-0.699999999999999
2012,"CP","pressures",164,"Belize",36.05,35.4,0.649999999999999
2012,"CP","pressures",121,"Montserrat",23.58,22.94,0.639999999999997
2012,"CP","pressures",70,"Estonia",33.69,34.3,-0.609999999999999
2012,"CP","pressures",153,"Cook Islands",42.52,41.94,0.580000000000005
2012,"CP","pressures",126,"Trinidad and Tobago",36.23,35.66,0.57
2012,"CP","pressures",131,"Nicaragua",42.87,43.42,-0.550000000000004
2012,"CP","pressures",133,"Honduras",44.7,45.22,-0.519999999999996
2012,"CP","pressures",135,"Mexico",34.41,34.82,-0.410000000000004
2012,"CP","pressures",220,"Sint Maarten",32.1,31.7,0.400000000000002
2012,"CP","pressures",130,"Costa Rica",25,24.65,0.350000000000001
2012,"CP","pressures",221,"Northern Saint-Martin",26.79,27.14,-0.350000000000001
2012,"CP","pressures",75,"Ukraine",46.48,46.21,0.269999999999996
2012,"CP","pressures",66,"Senegal",43.86,44.11,-0.25
2012,"CP","pressures",227,"Jersey",18.07,18.3,-0.23
2012,"CP","pressures",157,"Phoenix Group",41.27,41.07,0.200000000000003
2012,"CP","pressures",132,"Colombia",39.23,39.12,0.109999999999999
2012,"CP","pressures",161,"Wallis and Futuna",29.58,29.47,0.109999999999999
2012,"CP","pressures",54,"United Arab Emirates",33.39,33.49,-0.100000000000001
2012,"CP","pressures",137,"Ecuador",37.16,37.06,0.0999999999999943
2012,"CP","pressures",10,"Nauru",47.04,46.98,0.0600000000000023
2012,"CP","pressures",176,"Germany",23.19,23.15,0.0400000000000027
2012,"CP","pressures",191,"Iran",48.57,48.53,0.0399999999999991
2012,"CP","pressures",134,"El Salvador",31.62,31.62,0
2012,"CP","pressures",136,"Guatemala",36.26,36.26,0
2012,"CP","pressures",138,"Peru",30.41,30.41,0
2012,"CP","pressures",82,"Albania",,,
2012,"CP","pressures",84,"Algeria",,,
2012,"CP","pressures",92,"Amsterdam Island and Saint Paul Island",,,
2012,"CP","pressures",213,"Antarctica",,,
2012,"CP","pressures",172,"Argentina",,,
2012,"CP","pressures",85,"Ascension",,,
2012,"CP","pressures",55,"Azores",,,
2012,"CP","pressures",232,"Bosnia and Herzegovina",,,
2012,"CP","pressures",71,"Bulgaria",,,
2012,"CP","pressures",56,"Cape Verde",,,
2012,"CP","pressures",224,"Chile",,,
2012,"CP","pressures",107,"Clipperton Island",,,
2012,"CP","pressures",187,"Croatia",,,
2012,"CP","pressures",91,"Crozet Islands",,,
2012,"CP","pressures",81,"Cyprus",,,
2012,"CP","pressures",95,"Falkland Islands",,,
2012,"CP","pressures",74,"Georgia",,,
2012,"CP","pressures",60,"Gibraltar",,,
2012,"CP","pressures",80,"Greece",,,
2012,"CP","pressures",94,"Heard and McDonald Islands",,,
2012,"CP","pressures",149,"Jarvis Island",,,
2012,"CP","pressures",93,"Kerguelen Islands",,,
2012,"CP","pressures",78,"Lebanon",,,
2012,"CP","pressures",67,"Libya",,,
2012,"CP","pressures",4,"Macquarie Island",,,
2012,"CP","pressures",57,"Madeira",,,
2012,"CP","pressures",64,"Mauritania",,,
2012,"CP","pressures",185,"Monaco",,,
2012,"CP","pressures",186,"Montenegro",,,
2012,"CP","pressures",62,"Morocco",,,
2012,"CP","pressures",101,"Namibia",,,
2012,"CP","pressures",3,"Norfolk Island",,,
2012,"CP","pressures",183,"Portugal",,,
2012,"CP","pressures",90,"Prince Edward Islands",,,
2012,"CP","pressures",100,"Republique du Congo",,,
2012,"CP","pressures",72,"Romania",,,
2012,"CP","pressures",86,"Saint Helena",,,
2012,"CP","pressures",103,"Sao Tome and Principe",,,
2012,"CP","pressures",188,"Slovenia",,,
2012,"CP","pressures",89,"South Georgia and the South Sandwich Islands",,,
2012,"CP","pressures",20,"South Korea",,,
2012,"CP","pressures",77,"Syria",,,
2012,"CP","pressures",88,"Tristan da Cunha",,,
2012,"CP","pressures",61,"Tunisia",,,
2012,"CP","pressures",76,"Turkey",,,
2012,"CP","pressures",173,"Uruguay",,,
2012,"CP","pressures",63,"Western Sahara",,,
2012,"CP","future",164,"Belize",81.5,10.82,70.68
2012,"CP","future",111,"Turks and Caicos Islands",99.91,34.97,64.94
2012,"CP","future",190,"Qatar",100,35.25,64.75
2012,"CP","future",116,"Puerto Rico and Virgin Islands of the United States",100,39.35,60.65
2012,"CP","future",140,"Guadeloupe and Martinique",94.33,34.43,59.9
2012,"CP","future",29,"Mayotte",100,40.49,59.51
2012,"CP","future",54,"United Arab Emirates",100,40.61,59.39
2012,"CP","future",49,"Sudan",82.35,27.93,54.42
2012,"CP","future",247,"Brunei",47.08,100,-52.92
2012,"CP","future",196,"Nigeria",76.84,26.17,50.67
2012,"CP","future",112,"Cuba",82.02,32.63,49.39
2012,"CP","future",178,"Poland",52.31,4.76,47.55
2012,"CP","future",8,"Palau",100,53.94,46.06
2012,"CP","future",214,"Egypt",97.72,54.19,43.53
2012,"CP","future",18,"Fiji",29.3,71.73,-42.43
2012,"CP","future",113,"Cayman Islands",100,57.6,42.4
2012,"CP","future",194,"Guinea",48.44,6.23,42.21
2012,"CP","future",245,"Bonaire",59.74,97.53,-37.79
2012,"CP","future",115,"Dominican Republic",18.16,51.57,-33.41
2012,"CP","future",7,"Solomon Islands",27.34,60.53,-33.19
2012,"CP","future",50,"Saudi Arabia",59.81,27.09,32.72
2012,"CP","future",40,"Sri Lanka",65.09,33.02,32.07
2012,"CP","future",207,"Vietnam",22.14,53.68,-31.54
2012,"CP","future",102,"South Africa",49.51,19.06,30.45
2012,"CP","future",202,"Tanzania",40.22,67.1,-26.88
2012,"CP","future",206,"Malaysia",47.59,73.95,-26.36
2012,"CP","future",5,"New Caledonia",31.24,57.51,-26.27
2012,"CP","future",132,"Colombia",31.8,56.45,-24.65
2012,"CP","future",155,"Tonga",44.13,20.98,23.15
2012,"CP","future",133,"Honduras",16.49,39.09,-22.6
2012,"CP","future",162,"New Zealand",92.26,69.71,22.55
2012,"CP","future",41,"Mozambique",89.88,67.64,22.24
2012,"CP","future",42,"Madagascar",60.6,39.12,21.48
2012,"CP","future",66,"Senegal",24.3,2.86,21.44
2012,"CP","future",130,"Costa Rica",30.16,50.55,-20.39
2012,"CP","future",9,"Micronesia",97.15,76.84,20.31
2012,"CP","future",69,"Latvia",100,79.92,20.08
2012,"CP","future",17,"Papua New Guinea",33.4,51.63,-18.23
2012,"CP","future",179,"France",38.92,56.87,-17.95
2012,"CP","future",222,"Sweden",100,82.56,17.44
2012,"CP","future",6,"Vanuatu",37.92,20.88,17.04
2012,"CP","future",228,"Guernsey",59.12,42.35,16.77
2012,"CP","future",227,"Jersey",58.99,42.67,16.32
2012,"CP","future",193,"Guinea Bissau",18.83,3.04,15.79
2012,"CP","future",189,"Lithuania",92.9,77.26,15.64
2012,"CP","future",31,"Seychelles",100,84.36,15.64
2012,"CP","future",47,"Yemen",48.9,33.32,15.58
2012,"CP","future",205,"Myanmar",55.77,40.34,15.43
2012,"CP","future",143,"Iceland",56.6,41.25,15.35
2012,"CP","future",106,"Ghana",25.38,10.34,15.04
2012,"CP","future",96,"Sierra Leone",17.5,3.13,14.37
2012,"CP","future",25,"Thailand",48.49,34.37,14.12
2012,"CP","future",237,"Oecussi Ambeno",12.29,24.97,-12.68
2012,"CP","future",163,"United States",68.47,80.89,-12.42
2012,"CP","future",216,"Indonesia",43.01,55.33,-12.32
2012,"CP","future",191,"Iran",19.68,7.6,12.08
2012,"CP","future",16,"Australia",77.33,65.34,11.99
2012,"CP","future",114,"Haiti",20.8,8.96,11.84
2012,"CP","future",43,"Kenya",68.35,56.68,11.67
2012,"CP","future",24,"Cambodia",26.9,38.45,-11.55
2012,"CP","future",131,"Nicaragua",19.08,7.92,11.16
2012,"CP","future",200,"Angola",19.1,8.69,10.41
2012,"CP","future",139,"Venezuela",40.04,29.69,10.35
2012,"CP","future",15,"Philippines",43.05,51.58,-8.53
2012,"CP","future",174,"Finland",100,91.52,8.48
2012,"CP","future",70,"Estonia",100,91.83,8.17
2012,"CP","future",125,"Grenada",29.99,21.86,8.13
2012,"CP","future",223,"Norway",100,93.13,6.87
2012,"CP","future",171,"Brazil",89.27,84.74,4.53
2012,"CP","future",26,"Andaman and Nicobar",57.69,53.34,4.34999999999999
2012,"CP","future",166,"Jamaica",28.74,24.61,4.13
2012,"CP","future",203,"India",56.47,52.38,4.09
2012,"CP","future",180,"United Kingdom",37.59,41.43,-3.84
2012,"CP","future",231,"East Timor",12.01,8.2,3.81
2012,"CP","future",44,"Somalia",14.61,11.4,3.21
2012,"CP","future",126,"Trinidad and Tobago",76.02,79.22,-3.2
2012,"CP","future",137,"Ecuador",29.6,31.93,-2.33
2012,"CP","future",32,"R_union",97.81,100,-2.19
2012,"CP","future",209,"China",47.31,49.47,-2.16
2012,"CP","future",210,"Japan",100,97.91,2.09
2012,"CP","future",135,"Mexico",33.49,31.56,1.93
2012,"CP","future",129,"Panama",27.55,25.95,1.6
2012,"CP","future",12,"Wake Island",80.65,79.25,1.40000000000001
2012,"CP","future",98,"Togo",97.99,99.24,-1.25
2012,"CP","future",37,"Mauritius",84.54,85.72,-1.17999999999999
2012,"CP","future",167,"Guyana",53.5,54.65,-1.15
2012,"CP","future",21,"North Korea",90.02,88.87,1.14999999999999
2012,"CP","future",11,"Marshall Islands",79.61,80.62,-1.01000000000001
2012,"CP","future",104,"Equatorial Guinea",69.51,70.44,-0.929999999999993
2012,"CP","future",197,"Cameroon",66.53,67.43,-0.900000000000006
2012,"CP","future",198,"Gabon",23.08,23.82,-0.740000000000002
2012,"CP","future",65,"Gambia",35.3,36.03,-0.730000000000004
2012,"CP","future",181,"Ireland",59.78,60.49,-0.710000000000001
2012,"CP","future",250,"Aruba",87.82,87.16,0.659999999999997
2012,"CP","future",13,"Northern Mariana Islands and Guam",44.85,45.51,-0.659999999999997
2012,"CP","future",127,"Saint Vincent and the Grenadines",74.42,73.77,0.650000000000006
2012,"CP","future",159,"Johnston Atoll",80.75,80.12,0.629999999999995
2012,"CP","future",1,"Cocos Islands",58.16,58.78,-0.620000000000005
2012,"CP","future",154,"Niue",71.58,72.19,-0.609999999999999
2012,"CP","future",208,"Singapore",28.84,29.45,-0.609999999999999
2012,"CP","future",122,"Saint Lucia",70.67,70.09,0.579999999999998
2012,"CP","future",2,"Christmas Island",27.31,27.85,-0.540000000000003
2012,"CP","future",108,"Bermuda",56.74,56.21,0.530000000000001
2012,"CP","future",147,"French Polynesia",96.13,96.66,-0.530000000000001
2012,"CP","future",39,"Maldives",63.41,63.9,-0.490000000000002
2012,"CP","future",73,"Russia",95.2,94.74,0.460000000000008
2012,"CP","future",14,"Taiwan",42.96,43.42,-0.460000000000001
2012,"CP","future",28,"Comoro Islands",27.1,27.53,-0.43
2012,"CP","future",97,"Liberia",10.88,11.31,-0.43
2012,"CP","future",117,"British Virgin Islands",49.97,49.58,0.390000000000001
2012,"CP","future",46,"Djibouti",97.09,96.71,0.38000000000001
2012,"CP","future",195,"Ivory Coast",10.07,10.44,-0.369999999999999
2012,"CP","future",192,"Iraq",77.33,77.69,-0.359999999999999
2012,"CP","future",110,"Bahamas",35.08,35.42,-0.340000000000003
2012,"CP","future",199,"Democratic Republic of the Congo",8.34,8.68,-0.34
2012,"CP","future",118,"Anguilla",40.04,39.71,0.329999999999998
2012,"CP","future",53,"Pakistan",13.66,13.95,-0.289999999999999
2012,"CP","future",182,"Spain",55.91,56.19,-0.280000000000001
2012,"CP","future",156,"Tokelau",88.87,88.61,0.260000000000005
2012,"CP","future",212,"Kiribati",82.49,82.25,0.239999999999995
2012,"CP","future",121,"Montserrat",46.96,47.18,-0.219999999999999
2012,"CP","future",152,"Samoa",35.26,35.48,-0.219999999999999
2012,"CP","future",124,"Barbados",30.51,30.3,0.210000000000001
2012,"CP","future",215,"Jordan",52.84,52.63,0.210000000000001
2012,"CP","future",68,"Malta",94.38,94.18,0.199999999999989
2012,"CP","future",153,"Cook Islands",74.81,74.99,-0.179999999999993
2012,"CP","future",150,"Palmyra Atoll",81.44,81.26,0.179999999999993
2012,"CP","future",58,"Canary Islands",56.2,56.35,-0.149999999999999
2012,"CP","future",119,"Saint Kitts and Nevis",46.61,46.47,0.140000000000001
2012,"CP","future",52,"Bahrain",35.27,35.14,0.130000000000003
2012,"CP","future",151,"American Samoa",28.82,28.95,-0.129999999999999
2012,"CP","future",45,"Eritrea",76.33,76.46,-0.129999999999995
2012,"CP","future",249,"Sint Eustatius",100,99.88,0.120000000000005
2012,"CP","future",120,"Antigua and Barbuda",27.66,27.56,0.100000000000001
2012,"CP","future",184,"Italy",41.5,41.6,-0.100000000000001
2012,"CP","future",51,"Kuwait",24.2,24.11,0.0899999999999999
2012,"CP","future",75,"Ukraine",83.74,83.81,-0.0700000000000074
2012,"CP","future",221,"Northern Saint-Martin",37.47,37.43,0.0399999999999991
2012,"CP","future",220,"Sint Maarten",33.44,33.48,-0.0399999999999991
2012,"CP","future",123,"Dominica",6.69,6.66,0.0300000000000002
2012,"CP","future",10,"Nauru",95.46,95.48,-0.0200000000000102
2012,"CP","future",204,"Bangladesh",100,100,0
2012,"CP","future",34,"Bassas da India",100,100,0
2012,"CP","future",59,"Belgium",100,100,0
2012,"CP","future",99,"Benin",100,100,0
2012,"CP","future",38,"British Indian Ocean Territory",100,100,0
2012,"CP","future",218,"Canada",100,100,0
2012,"CP","future",244,"Curacao",100,100,0
2012,"CP","future",175,"Denmark",100,100,0
2012,"CP","future",134,"El Salvador",23.93,23.93,0
2012,"CP","future",169,"French Guiana",100,100,0
2012,"CP","future",176,"Germany",100,100,0
2012,"CP","future",30,"Glorioso Islands",100,100,0
2012,"CP","future",145,"Greenland",100,100,0
2012,"CP","future",136,"Guatemala",78.94,78.94,0
2012,"CP","future",158,"Howland Island and Baker Island",100,100,0
2012,"CP","future",35,"Ile Europa",100,100,0
2012,"CP","future",36,"Ile Tromelin",100,100,0
2012,"CP","future",79,"Israel",100,100,0
2012,"CP","future",33,"Juan de Nova Island",100,100,0
2012,"CP","future",148,"Line Group",100,100,0
2012,"CP","future",177,"Netherlands",100,100,0
2012,"CP","future",48,"Oman",100,100,0
2012,"CP","future",138,"Peru",20.39,20.39,0
2012,"CP","future",157,"Phoenix Group",100,100,0
2012,"CP","future",146,"Pitcairn",100,100,0
2012,"CP","future",248,"Saba",100,100,0
2012,"CP","future",168,"Suriname",100,100,0
2012,"CP","future",19,"Tuvalu",100,100,0
2012,"CP","future",161,"Wallis and Futuna",100,100,0
2012,"CP","future",105,"Bouvet Island",,100,
2012,"CP","future",141,"Faeroe Islands",,100,
2012,"CP","future",144,"Jan Mayen",,91.68,
2012,"CP","future",219,"Saint Pierre and Miquelon",,0,
2012,"CP","future",82,"Albania",,,
2012,"CP","future",84,"Algeria",,,
2012,"CP","future",92,"Amsterdam Island and Saint Paul Island",,,
2012,"CP","future",213,"Antarctica",,,
2012,"CP","future",172,"Argentina",,,
2012,"CP","future",85,"Ascension",,,
2012,"CP","future",55,"Azores",,,
2012,"CP","future",232,"Bosnia and Herzegovina",,,
2012,"CP","future",71,"Bulgaria",,,
2012,"CP","future",56,"Cape Verde",,,
2012,"CP","future",224,"Chile",,,
2012,"CP","future",107,"Clipperton Island",,,
2012,"CP","future",187,"Croatia",,,
2012,"CP","future",91,"Crozet Islands",,,
2012,"CP","future",81,"Cyprus",,,
2012,"CP","future",95,"Falkland Islands",,,
2012,"CP","future",74,"Georgia",,,
2012,"CP","future",60,"Gibraltar",,,
2012,"CP","future",80,"Greece",,,
2012,"CP","future",94,"Heard and McDonald Islands",,,
2012,"CP","future",149,"Jarvis Island",,,
2012,"CP","future",93,"Kerguelen Islands",,,
2012,"CP","future",78,"Lebanon",,,
2012,"CP","future",67,"Libya",,,
2012,"CP","future",4,"Macquarie Island",,,
2012,"CP","future",57,"Madeira",,,
2012,"CP","future",64,"Mauritania",,,
2012,"CP","future",185,"Monaco",,,
2012,"CP","future",186,"Montenegro",,,
2012,"CP","future",62,"Morocco",,,
2012,"CP","future",101,"Namibia",,,
2012,"CP","future",3,"Norfolk Island",,,
2012,"CP","future",183,"Portugal",,,
2012,"CP","future",90,"Prince Edward Islands",,,
2012,"CP","future",100,"Republique du Congo",,,
2012,"CP","future",72,"Romania",,,
2012,"CP","future",86,"Saint Helena",,,
2012,"CP","future",103,"Sao Tome and Principe",,,
2012,"CP","future",188,"Slovenia",,,
2012,"CP","future",89,"South Georgia and the South Sandwich Islands",,,
2012,"CP","future",20,"South Korea",,,
2012,"CP","future",77,"Syria",,,
2012,"CP","future",88,"Tristan da Cunha",,,
2012,"CP","future",61,"Tunisia",,,
2012,"CP","future",76,"Turkey",,,
2012,"CP","future",173,"Uruguay",,,
2012,"CP","future",63,"Western Sahara",,,
2012,"CS","trend",26,"Andaman and Nicobar",-0.58,-0.58,0
2012,"CS","trend",200,"Angola",-1,-1,0
2012,"CS","trend",118,"Anguilla",-1,-1,0
2012,"CS","trend",250,"Aruba",-0.61,-0.61,0
2012,"CS","trend",16,"Australia",0.74,0.74,0
2012,"CS","trend",110,"Bahamas",-1,-1,0
2012,"CS","trend",204,"Bangladesh",0.56,0.56,0
2012,"CS","trend",59,"Belgium",0.5,0.5,0
2012,"CS","trend",164,"Belize",0.87,0.87,0
2012,"CS","trend",245,"Bonaire",-0.61,-0.61,0
2012,"CS","trend",171,"Brazil",-0.27,-0.27,0
2012,"CS","trend",117,"British Virgin Islands",-1,-1,0
2012,"CS","trend",247,"Brunei",-0.81,-0.81,0
2012,"CS","trend",24,"Cambodia",-1,-1,0
2012,"CS","trend",197,"Cameroon",-0.4,-0.4,0
2012,"CS","trend",218,"Canada",0,0,0
2012,"CS","trend",113,"Cayman Islands",-0.42,-0.42,0
2012,"CS","trend",209,"China",-0.56,-0.56,0
2012,"CS","trend",132,"Colombia",-0.96,-0.96,0
2012,"CS","trend",153,"Cook Islands",0,0,0
2012,"CS","trend",130,"Costa Rica",-1,-1,0
2012,"CS","trend",112,"Cuba",0.09,0.09,0
2012,"CS","trend",244,"Curacao",-0.61,-0.61,0
2012,"CS","trend",199,"Democratic Republic of the Congo",-1,-1,0
2012,"CS","trend",115,"Dominican Republic",-1,-1,0
2012,"CS","trend",231,"East Timor",-1,-1,0
2012,"CS","trend",137,"Ecuador",-1,-1,0
2012,"CS","trend",214,"Egypt",0,0,0
2012,"CS","trend",134,"El Salvador",-1,-1,0
2012,"CS","trend",104,"Equatorial Guinea",-0.32,-0.32,0
2012,"CS","trend",45,"Eritrea",-0.22,-0.22,0
2012,"CS","trend",70,"Estonia",0.5,0.5,0
2012,"CS","trend",18,"Fiji",-1,-1,0
2012,"CS","trend",179,"France",0.34,0.34,0
2012,"CS","trend",169,"French Guiana",0,0,0
2012,"CS","trend",198,"Gabon",-1,-1,0
2012,"CS","trend",65,"Gambia",-0.88,-0.88,0
2012,"CS","trend",176,"Germany",0.5,0.5,0
2012,"CS","trend",106,"Ghana",-1,-1,0
2012,"CS","trend",125,"Grenada",-1,-1,0
