am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,category,spp_group
ITS-176935,22694524.0,22694524.0,NA,Hydroprogne caspia,LC,BOTW_marine
NA,22698520.0,22698520.0,NA,Hydrobates monorhis,NT,BOTW_marine
NA,22698530.0,22698530.0,NA,Hydrobates macrodactylus,CR,BOTW_marine
NA,22692667.0,22692667.0,NA,Zapornia pusilla,LC,BOTW_marine
NA,22694537.0,22694537.0,NA,Sterna aurantia,NT,BOTW_marine
NA,22698535.0,22698535.0,NA,Hydrobates tristrami,NT,BOTW_marine
NA,22698543.0,22698543.0,NA,Hydrobates markhami,DD,BOTW_marine
ITS-824142,22694542.0,22694542.0,NA,Thalasseus maximus,LC,BOTW_marine
NA,22698548.0,22698548.0,NA,Hydrobates matsudairae,VU,BOTW_marine
NA,22698557.0,22698557.0,NA,Hydrobates melania,LC,BOTW_marine
ITS-176931,22694552.0,22694552.0,NA,Thalasseus elegans,NT,BOTW_marine
ITS-174634,22698562.0,22698562.0,NA,Hydrobates homochroa,EN,BOTW_marine
NA,22698567.0,22698567.0,NA,Hydrobates hornbyi,DD,BOTW_marine
ITS-824139,22694561.0,22694561.0,NA,Thalasseus bengalensis,LC,BOTW_marine
NA,22698572.0,22698572.0,NA,Hydrobates furcatus,LC,BOTW_marine
ITS-824140,22694571.0,22694571.0,NA,Thalasseus bergii,LC,BOTW_marine
NA,22694585.0,22694585.0,NA,Thalasseus bernsteini,CR,BOTW_marine
NA,22692680.0,22692680.0,NA,Porzana fluminea,LC,BOTW_marine
ITS-176927,22694591.0,22694591.0,NA,Thalasseus sandvicensis,LC,BOTW_marine
NA,64528661.0,64528661.0,NA,Pelagocephalus coheni,DD,PUFFERFISH
ITS-176891,22694601.0,22694601.0,NA,Sterna dougallii,LC,BOTW_marine
ITS-176916,22694607.0,22694607.0,NA,Sterna striata,LC,BOTW_marine
ITS-176917,22694612.0,22694612.0,NA,Sterna sumatrana,LC,BOTW_marine
NA,22692687.0,22692687.0,NA,Porzana spiloptera,VU,BOTW_marine
ITS-176910,22694618.0,22694618.0,NA,Sterna hirundinacea,LC,BOTW_marine
Fis-29704,65134524.0,NA,NA,Aulorhynchus flavidus,LC,NA
Fis-29420,65134839.0,NA,NA,Hypoptychus dybowskii,DD,NA
Fis-23389,65134886.0,NA,NA,Aulostomus chinensis,LC,NA
Fis-32617,65134998.0,NA,NA,Aeoliscus punctulatus,DD,NA
Fis-26161,65135062.0,NA,NA,Aeoliscus strigatus,DD,NA
Fis-29092,65349869.0,NA,NA,Centriscops humerosus,LC,NA
Fis-28236,65350111.0,NA,NA,Centriscus cristatus,DD,NA
Fis-35791,65363069.0,NA,NA,Notopogon lilliei,LC,NA
Fis-32556,65363156.0,NA,NA,Notopogon xenosoma,LC,NA
Fis-47217,65363244.0,NA,NA,Solenostomus armatus,LC,NA
Fis-32618,65363316.0,NA,NA,Solenostomus cyanopterus,LC,NA
Fis-26477,65363417.0,NA,NA,Solenostomus paradoxus,LC,NA
Fis-26663,65363628.0,NA,NA,Bhanotia fasciolata,LC,NA
Fis-35346,65364515.0,NA,NA,Choeroichthys cinctus,LC,NA
Fis-25613,65364553.0,NA,NA,Choeroichthys sculptus,LC,NA
Fis-57917,65364895.0,NA,NA,Corythoichthys insularis,LC,NA
Fis-25914,65364931.0,NA,NA,Corythoichthys intestinalis,LC,NA
Fis-31610,65365012.0,NA,NA,Corythoichthys nigripectus,LC,NA
Fis-31611,65365054.0,NA,NA,Corythoichthys ocellatus,LC,NA
Fis-31613,65365100.0,NA,NA,Corythoichthys schultzi,LC,NA
Fis-31612,65365107.0,NA,NA,Corythoichthys polynotatus,LC,NA
Fis-25916,65365759.0,NA,NA,Cosmocampus darrosanus,LC,NA
Fis-25917,65365899.0,NA,NA,Cosmocampus maxweberi,LC,NA
Fis-24523,65365975.0,NA,NA,Cosmocampus profundus,DD,NA
Fis-53022,65366073.0,NA,NA,Doryrhamphus japonicus,LC,NA
Fis-150344,65366280.0,NA,NA,Doryrhamphus negrosensis,LC,NA
Fis-21236,65366377.0,NA,NA,Dunckerocampus baldwini,LC,NA
Fis-133276,65366455.0,NA,NA,Dunckerocampus boylei,LC,NA
Fis-112301,65367453.0,NA,NA,Filicampus tigris,LC,NA
Fis-28621,65367461.0,NA,NA,Halicampus boothae,LC,NA
Fis-25951,65367566.0,NA,NA,Halicampus brocki,LC,NA
Fis-25920,65367574.0,NA,NA,Halicampus dunckeri,LC,NA
Fis-32505,65367590.0,NA,NA,Halicampus grayi,LC,NA
Fis-33825,65367594.0,NA,NA,Halicampus macrorhynchus,LC,NA
Fis-25921,65367712.0,NA,NA,Halicampus mataafae,LC,NA
Fis-112315,65368085.0,NA,NA,Heraldia nocturna,LC,NA
Fis-112318,65368238.0,NA,NA,Histiogamphelus briggsii,LC,NA
Fis-112321,65368242.0,NA,NA,Histiogamphelus cristatus,LC,NA
Fis-154197,65369051.0,NA,NA,Acentronura lumnitzeri,LC,NA
Fis-112383,65369161.0,NA,NA,Kaupus costatus,LC,NA
Fis-112385,65369241.0,NA,NA,Kimblaeus bassensis,LC,NA
Fis-161685,65369305.0,NA,NA,Kyonemichthys rumengani,LC,NA
Fis-112386,65369313.0,NA,NA,Leptoichthys fistularius,LC,NA
Fis-28656,65369760.0,NA,NA,Leptonotus blainvilleanus,LC,NA
Fis-112402,65369867.0,NA,NA,Leptonotus norae,LC,NA
Fis-112415,65370289.0,NA,NA,Lissocampus runa,LC,NA
Fis-112419,65370433.0,NA,NA,Maroubra perserrata,LC,NA
Fis-62188,65370525.0,NA,NA,Micrognathus brevirostris,LC,NA
Fis-24776,65370664.0,NA,NA,Micrognathus crinitus,LC,NA
Fis-140413,65370734.0,NA,NA,Micrognathus erugatus,DD,NA
Fis-26670,65370744.0,NA,NA,Micrognathus micronotopterus,LC,NA
Fis-32506,65370765.0,NA,NA,Micrognathus natans,LC,NA
Fis-112455,65371889.0,NA,NA,Mitotichthys tuckeri,LC,NA
Fis-52612,65372127.0,NA,NA,Nannocampus pictus,LC,NA
Fis-112457,65372227.0,NA,NA,Nannocampus subosseus,LC,NA
Fis-112460,65372435.0,NA,NA,Notiocampus ruber,LC,NA
Fis-112462,65372543.0,NA,NA,Penetopteryx taeniocephalus,LC,NA
Fis-26676,65372675.0,NA,NA,Phoxocampus belcheri,LC,NA
Fis-25925,65372732.0,NA,NA,Phoxocampus diacanthus,LC,NA
Fis-112468,65373532.0,NA,NA,Pugnaso curtirostris,LC,NA
Fis-32241,65374054.0,NA,NA,Siokunichthys bentuviai,DD,NA
Fis-30690,65374622.0,NA,NA,Syngnathus californiensis,LC,NA
Fis-30691,65374676.0,NA,NA,Syngnathus euchrous,DD,NA
Fis-30693,65374916.0,NA,NA,Syngnathus leptorhynchus,LC,NA
Fis-53112,65375137.0,NA,NA,Trachyrhamphus longirostris,LC,NA
Fis-53108,65375205.0,NA,NA,Trachyrhamphus serratus,DD,NA
Fis-53124,65375397.0,NA,NA,Urocampus carinirostris,LC,NA
Fis-112522,65375519.0,NA,NA,Vanacampus margaritifer,LC,NA
Fis-112538,65375571.0,NA,NA,Vanacampus phillipi,LC,NA
Fis-112543,65375703.0,NA,NA,Vanacampus poecilolaemus,LC,NA
ITS-176888,22694623.0,22694623.0,NA,Sterna hirundo,LC,BOTW_marine
ITS-176890,22694629.0,22694629.0,NA,Sterna paradisaea,LC,BOTW_marine
ITS-176920,22694635.0,22694635.0,NA,Sterna vittata,LC,BOTW_marine
Fis-9993,65367059.0,NA,NA,Dunckerocampus pessuliferus,LC,NA
NA,22694641.0,22694641.0,NA,Sterna virgata,NT,BOTW_marine
ITS-176887,22694646.0,22694646.0,NA,Sterna forsteri,LC,BOTW_marine
ITS-176886,22694651.0,22694651.0,NA,Sterna trudeaui,LC,BOTW_marine
ITS-824126,22694656.0,22694656.0,NA,Sternula albifrons,LC,BOTW_marine
ITS-824131,22694666.0,22694666.0,NA,Sternula saundersi,LC,BOTW_marine
Fis-32522,67851665.0,NA,NA,Saurida flamma,LC,NA
Fis-25170,67852269.0,NA,NA,Saurida gracilis,LC,NA
Fis-32678,67852930.0,NA,NA,Saurida nebulosa,LC,NA
Fis-134146,67853294.0,NA,NA,Synodus capricornis,LC,NA
Fis-35278,67853390.0,NA,NA,Synodus dermatogenys,LC,NA
Fis-35406,67853408.0,NA,NA,Synodus doaki,LC,NA
Fis-150130,67853416.0,NA,NA,Synodus falcatus,LC,NA
Fis-32591,67853432.0,NA,NA,Synodus hoshinonis,LC,NA
Fis-32592,67853451.0,NA,NA,Synodus jaculum,LC,NA
Fis-26525,67853562.0,NA,NA,Synodus kaianus,LC,NA
Fis-142912,67854163.0,NA,NA,Synodus lobeli,LC,NA
Fis-34112,67854712.0,NA,NA,Synodus macrocephalus,LC,NA
Fis-162833,67855065.0,NA,NA,Synodus mundyi,DD,NA
Fis-34111,67855363.0,NA,NA,Synodus oculeus,LC,NA
Fis-34110,67855905.0,NA,NA,Synodus rubromarmoratus,LC,NA
Fis-55988,67855917.0,NA,NA,Synodus similis,LC,NA
Fis-33869,67855975.0,NA,NA,Synodus tectus,LC,NA
Fis-32337,67856047.0,NA,NA,Synodus ulae,LC,NA
Fis-34109,67856062.0,NA,NA,Synodus usitatus,LC,NA
Fis-25602,67856085.0,NA,NA,Synodus variegatus,LC,NA
Fis-35266,67869958.0,NA,NA,Myripristis chryseres,LC,NA
Fis-150774,67869976.0,NA,NA,Myripristis earlei,LC,NA
Fis-26474,67870015.0,NA,NA,Myripristis hexagona,LC,NA
Fis-51015,67871080.0,NA,NA,Myripristis tiki,DD,NA
Fis-28675,67871203.0,NA,NA,Neoniphon aurolineatus,LC,NA
Fis-25378,67871355.0,NA,NA,Neoniphon sammara,LC,NA
Fis-32501,67899355.0,NA,NA,Ostichthys archiepiscopus,LC,NA
Fis-50296,67899512.0,NA,NA,Ostichthys delta,DD,NA
Fis-27745,67899637.0,NA,NA,Ostichthys kaianus,LC,NA
Fis-26937,67899690.0,NA,NA,Ostichthys japonicus,LC,NA
Fis-28673,67899991.0,NA,NA,Plectrypops lima,LC,NA
Fis-28613,67900591.0,NA,NA,Pristilepis oligolepis,LC,NA
Fis-123102,67902046.0,NA,NA,Sargocentron ensifer,LC,NA
Fis-123176,67902071.0,NA,NA,Sargocentron hormion,LC,NA
Fis-53385,67902084.0,NA,NA,Sargocentron inaequalis,DD,NA
Fis-123179,67902088.0,NA,NA,Sargocentron iota,LC,NA
Fis-26196,67902103.0,NA,NA,Sargocentron ittodai,LC,NA
Fis-62169,67902620.0,NA,NA,Sargocentron lepros,LC,NA
Fis-25568,67902657.0,NA,NA,Sargocentron melanospilos,LC,NA
Fis-25849,67902908.0,NA,NA,Sargocentron microstoma,LC,NA
Fis-25374,67902985.0,NA,NA,Sargocentron punctatissimum,LC,NA
Fis-26163,67903042.0,NA,NA,Sargocentron spiniferum,LC,NA
Fis-53596,67903074.0,NA,NA,Sargocentron spinosissimum,LC,NA
Fis-25376,67903124.0,NA,NA,Sargocentron tiere,LC,NA
Fis-25377,67903174.0,NA,NA,Sargocentron violaceum,LC,NA
Fis-26734,67903264.0,NA,NA,Sargocentron xantherythrum,LC,NA
Fis-156684,67903537.0,NA,NA,Alabes parvula,LC,NA
Fis-28672,67904147.0,NA,NA,Diademichthys lineatus,LC,NA
Fis-160828,67905401.0,NA,NA,Discotrema crinophilum,LC,NA
Fis-61297,67905470.0,NA,NA,Lepadichthys bolini,LC,NA
Fis-54999,67905515.0,NA,NA,Lepadichthys frenatus,LC,NA
Fis-51643,67905532.0,NA,NA,Lepadichthys minor,LC,NA
Fis-54976,67905735.0,NA,NA,Pherallodus indicus,LC,NA
Fis-27013,67963974.0,NA,NA,Gaidropsarus guttatus,DD,NA
Fis-50476,67965222.0,NA,NA,Oneirodes anisacanthus,DD,NA
Fis-52364,67966197.0,NA,NA,Protogrammus sousai,DD,NA
Fis-33224,67966271.0,NA,NA,Scopelosaurus smithii,LC,NA
Fis-49889,67966420.0,NA,NA,Uncisudis quadrimaculata,LC,NA
Fis-138772,67968236.0,NA,NA,Leucobrotula adipata,DD,NA
Fis-23411,67970335.0,NA,NA,Ulua aurochs,LC,NA
Fis-53955,67996744.0,NA,NA,Amblycirrhitus unimacula,LC,NA
Fis-148610,67996765.0,NA,NA,Itycirrhitus wilhelmi,LC,NA
Fis-26216,67997172.0,NA,NA,Cirrhitichthys aprinus,LC,NA
Fis-21635,67997668.0,NA,NA,Cirrhitichthys oxycephalus,LC,NA
Fis-26698,67997694.0,NA,NA,Cirrhitops fasciatus,LC,NA
Fis-25842,67997787.0,NA,NA,Cirrhitus pinnulatus,LC,NA
Fis-31553,67997854.0,NA,NA,Oxycirrhites typus,LC,NA
Fis-25844,67997869.0,NA,NA,Paracirrhites arcatus,LC,NA
Fis-25908,67997879.0,NA,NA,Paracirrhites forsteri,LC,NA
Fis-35565,68000633.0,NA,NA,Limnichthys fasciatus,LC,NA
Fis-50482,68000804.0,NA,NA,Limnichthys nitidus,LC,NA
Fis-62775,68001146.0,NA,NA,Calumia profunda,LC,NA
ITS-824127,22694673.0,22694673.0,NA,Sternula antillarum,LC,BOTW_marine
NA,22692705.0,22692705.0,NA,Zapornia tabuensis,LC,BOTW_marine
ITS-176911,22694685.0,22694685.0,NA,Sternula lorata,EN,BOTW_marine
NA,22692708.0,22692708.0,NA,Zapornia monasa,EX,BOTW_marine
NA,22694691.0,22694691.0,NA,Sternula nereis,VU,BOTW_marine
SLB-130389,22694699.0,22694699.0,NA,Sternula balaenarum,VU,BOTW_marine
Fis-49836,68064267.0,NA,NA,Macroparalepis brevis,LC,NA
ITS-176914,22694705.0,22694705.0,NA,Sterna repressa,LC,BOTW_marine
ITS-824103,22694716.0,22694716.0,NA,Onychoprion aleuticus,LC,BOTW_marine
ITS-824106,22694722.0,22694722.0,NA,Onychoprion lunatus,LC,BOTW_marine
NA,22692723.0,22692723.0,NA,Amaurornis cinerea,LC,BOTW_marine
ITS-824104,22694730.0,22694730.0,NA,Onychoprion anaethetus,LC,BOTW_marine
Fis-164770,68283383.0,NA,NA,Halieutichthys bispinosus,LC,NA
NA,68308842.0,68308842.0,NA,Liopropoma olneyi,DD,MARINEFISH_PART_3
NA,68308851.0,68308851.0,NA,Liopropoma santi,DD,MARINEFISH_PART_3
NA,68308968.0,68308968.0,NA,Stegastes xanthurus,LC,DAMSELFISH
Fis-125894,68324528.0,NA,NA,Gerres erythrourus,LC,NA
Fis-136634,68324892.0,NA,NA,Gerres subfasciatus,LC,NA
Fis-25367,68325526.0,NA,NA,Acentrogobius caninus,LC,NA
Fis-163906,68326585.0,NA,NA,Ancistrogobius yanoi,LC,NA
Fis-152319,68326872.0,NA,NA,Arcygobius baliurus,DD,NA
Fis-32256,68328081.0,NA,NA,Austrolethops wardi,LC,NA
Fis-137370,68328401.0,NA,NA,Bryaninops isis,LC,NA
Fis-54219,68328587.0,NA,NA,Cabillus lacertops,LC,NA
Fis-21788,68329253.0,NA,NA,Ctenogobiops crocineus,LC,NA
Fis-169142,68329897.0,NA,NA,Eviota occasa,LC,NA
Fis-29363,68330082.0,NA,NA,Exyrias ferrarisi,LC,NA
Fis-156781,68330520.0,NA,NA,Gnatholepis ophthalmotaenia,LC,NA
Fis-163594,68332344.0,NA,NA,Koumansetta hectori,LC,NA
Fis-115656,68332472.0,NA,NA,Koumansetta rainfordi,LC,NA
Fis-27586,68332598.0,NA,NA,Oxyurichthys microlepis,LC,NA
Fis-162433,68332934.0,NA,NA,Paratrypauchen microcephalus,LC,NA
Fis-140752,68333211.0,NA,NA,Tomiyamichthys alleni,DD,NA
Fis-167998,68333307.0,NA,NA,Tryssogobius sarah,LC,NA
Fis-28567,68333312.0,NA,NA,Valenciennea wardii,LC,NA
Fis-21518,68398868.0,NA,NA,Lutjanus timoriensis,LC,NA
Fis-25400,68438250.0,NA,NA,Dicologlossa hexophthalma,LC,NA
ITS-824105,22694740.0,22694740.0,NA,Onychoprion fuscatus,LC,BOTW_marine
ITS-559199,22694750.0,22694750.0,NA,Chlidonias albostriatus,EN,BOTW_marine
ITS-726051,22694764.0,22694764.0,NA,Chlidonias hybrida,LC,BOTW_marine
ITS-176958,22694782.0,22694782.0,NA,Chlidonias leucopterus,LC,BOTW_marine
ITS-176959,22694787.0,22694787.0,NA,Chlidonias niger,LC,BOTW_marine
NA,22694791.0,22694791.0,NA,Phaetusa simplex,LC,BOTW_marine
NA,22694794.0,22694794.0,NA,Anous stolidus,LC,BOTW_marine
ITS-176944,22694799.0,22694799.0,NA,Anous minutus,LC,BOTW_marine
Fis-35306,69128053.0,NA,NA,Gunnellichthys curiosus,LC,NA
Fis-35307,69128289.0,NA,NA,Gunnellichthys monostigma,LC,NA
Fis-31897,69128478.0,NA,NA,Nemateleotris decora,LC,NA
Fis-35336,69128541.0,NA,NA,Nemateleotris helfrichi,LC,NA
Fis-51805,69130229.0,NA,NA,Parioglossus nudus,LC,NA
Fis-62819,69130241.0,NA,NA,Parioglossus philippinus,LC,NA
Fis-161027,69179175.0,NA,NA,Ptereleotris brachyptera,DD,NA
Fis-25091,69179838.0,NA,NA,Ptereleotris evides,LC,NA
Fis-30940,69180312.0,NA,NA,Ptereleotris grammica,LC,NA
Fis-25092,69180629.0,NA,NA,Ptereleotris hanae,LC,NA
Fis-25093,69181442.0,NA,NA,Ptereleotris heteroptera,LC,NA
Fis-30942,69181503.0,NA,NA,Ptereleotris monoptera,LC,NA
Fis-30943,69181516.0,NA,NA,Ptereleotris uroditaenia,LC,NA
Fis-25096,69181519.0,NA,NA,Ptereleotris zebra,LC,NA
Fis-58084,69181822.0,NA,NA,Mulloidichthys mimicus,LC,NA
Fis-62936,69181847.0,NA,NA,Mulloidichthys pfluegeri,LC,NA
Fis-25930,69181884.0,NA,NA,Mulloidichthys vanicolensis,LC,NA
Fis-25932,69181934.0,NA,NA,Parupeneus barberinoides,LC,NA
Fis-25933,69181941.0,NA,NA,Parupeneus barberinus,LC,NA
Fis-28564,69181948.0,NA,NA,Parupeneus chrysonemus,LC,NA
Fis-25935,69181969.0,NA,NA,Parupeneus ciliatus,LC,NA
Fis-25936,69182011.0,NA,NA,Parupeneus cyclostomus,LC,NA
Fis-149204,69182291.0,NA,NA,Parupeneus insularis,LC,NA
Fis-25938,69182614.0,NA,NA,Parupeneus indicus,LC,NA
Fis-61069,69182717.0,NA,NA,Parupeneus moffitti,DD,NA
Fis-25940,69182861.0,NA,NA,Parupeneus pleurostigma,LC,NA
Fis-28565,69182988.0,NA,NA,Parupeneus porphyreus,NT,NA
Fis-26226,69183023.0,NA,NA,Parupeneus spilurus,LC,NA
NA,22694805.0,22694805.0,NA,Anous tenuirostris,LC,BOTW_marine
ITS-176954,22694821.0,22694821.0,NA,Gygis alba,LC,BOTW_marine
SLB-40187,22694830.0,22694830.0,NA,Gygis microrhyncha,LC,BOTW_marine
ITS-176950,22694834.0,22694834.0,NA,Larosterna inca,NT,BOTW_marine
NA,22705499.0,22705499.0,NA,Pachycephala melanura,LC,BOTW_marine
ITS-176982,22694837.0,22694837.0,NA,Alle alle,LC,BOTW_marine
ITS-176974,22694841.0,22694841.0,NA,Uria aalge,LC,BOTW_marine
Fis-28769,69538564.0,NA,NA,Upeneichthys lineatus,LC,NA
Fis-145838,69538573.0,NA,NA,Upeneus australiae,LC,NA
Fis-35372,69538576.0,NA,NA,Upeneus francisi,LC,NA
Fis-161776,69538579.0,NA,NA,Upeneus mouthami,DD,NA
Fis-31616,69538589.0,NA,NA,Upeneus taeniopterus,LC,NA
Fis-25855,69539228.0,NA,NA,Nemipterus balinensoides,LC,NA
Fis-25851,69539262.0,NA,NA,Nemipterus furcosus,LC,NA
Fis-25187,69539271.0,NA,NA,Nemipterus hexodon,LC,NA
Fis-31557,69539284.0,NA,NA,Nemipterus vitiensis,LC,NA
Fis-25860,69539293.0,NA,NA,Nemipterus zysron,LC,NA
Fis-149098,69539322.0,NA,NA,Pentapodus aureofasciatus,LC,NA
Fis-25867,69539343.0,NA,NA,Pentapodus caninus,LC,NA
Fis-25869,69539356.0,NA,NA,Pentapodus nagasakiensis,LC,NA
Fis-25873,69539374.0,NA,NA,Pentapodus trivittatus,LC,NA
Fis-31567,69539421.0,NA,NA,Scolopsis affinis,LC,NA
Fis-136663,69539499.0,NA,NA,Scolopsis bilineata,LC,NA
Fis-138395,69539506.0,NA,NA,Scolopsis ciliata,LC,NA
Fis-138390,69539564.0,NA,NA,Scolopsis lineata,LC,NA
Fis-138391,69539571.0,NA,NA,Scolopsis margaritifera,LC,NA
Fis-25878,69539597.0,NA,NA,Scolopsis monogramma,LC,NA
Fis-138393,69539604.0,NA,NA,Scolopsis taenioptera,LC,NA
Fis-25879,69539611.0,NA,NA,Scolopsis temporalis,LC,NA
Fis-138394,69539627.0,NA,NA,Scolopsis trilineata,LC,NA
Fis-144309,69544768.0,NA,NA,Opistognathus solorensis,LC,NA
Fis-164397,69544771.0,NA,NA,Opistognathus variabilis,LC,NA
Fis-53960,69544846.0,NA,NA,Stalix histrio,LC,NA
Fis-29483,69545534.0,NA,NA,Priacanthus macracanthus,LC,NA
Fis-32526,69545542.0,NA,NA,Priacanthus meeki,LC,NA
Fis-27534,69545550.0,NA,NA,Pristigenys meyeri,LC,NA
Fis-164872,69583335.0,NA,NA,Amsichthys knighti,LC,NA
Fis-28575,69583348.0,NA,NA,Cypho purpurascens,LC,NA
Fis-149781,69583361.0,NA,NA,Lubbockichthys multisquamatus,LC,NA
Fis-162929,69583371.0,NA,NA,Manonichthys polynemus,DD,NA
Fis-160844,69583393.0,NA,NA,Pictichromis paccagnellae,LC,NA
Fis-160846,69583400.0,NA,NA,Pictichromis porphyrea,LC,NA
Fis-28576,69583407.0,NA,NA,Pseudochromis bitaeniatus,LC,NA
Fis-35795,69583414.0,NA,NA,Pseudochromis cyanotaenia,LC,NA
Fis-31902,69583417.0,NA,NA,Pseudochromis fuscus,LC,NA
Fis-35935,69583420.0,NA,NA,Pseudochromis jamesi,LC,NA
Fis-26487,69583426.0,NA,NA,Pseudochromis marshallensis,LC,NA
Fis-162940,69583433.0,NA,NA,Pseudochromis melanurus,LC,NA
Fis-141403,69583436.0,NA,NA,Pseudochromis moorei,DD,NA
Fis-55434,69583439.0,NA,NA,Pseudochromis pylei,DD,NA
Fis-35794,69583442.0,NA,NA,Pseudochromis tapeinosoma,LC,NA
Fis-29099,69583447.0,NA,NA,Pseudoplesiops annae,LC,NA
Fis-35940,69583454.0,NA,NA,Pseudoplesiops howensis,LC,NA
Fis-35941,69583457.0,NA,NA,Pseudoplesiops revellei,LC,NA
Fis-35792,69583460.0,NA,NA,Pseudoplesiops rosae,LC,NA
Fis-32369,69583463.0,NA,NA,Pseudoplesiops typus,LC,NA
Fis-151410,69583466.0,NA,NA,Pseudoplesiops wassi,LC,NA
NA,69584026.0,69584026.0,NA,Acanthistius cinctus,LC,MARINEFISH_PART_3
Fis-35933,69584035.0,69584035.0,NA,Aporops bilinearis,LC,MARINEFISH_PART_1
Fis-136041,69584048.0,69584048.0,NA,Aulacocephalus temminckii,LC,MARINEFISH_PART_2
Fis-35279,69584098.0,69584098.0,NA,Belonoperca chabanaudi,LC,MARINEFISH_PART_1
NA,69584101.0,69584101.0,NA,Belonoperca pylei,LC,MARINEFISH_PART_2
Fis-150373,69584331.0,69584331.0,NA,Caprodon krasyukovae,LC,MARINEFISH_PART_3
Fis-29242,69584359.0,69584359.0,NA,Caprodon longimanus,LC,MARINEFISH_PART_1
Fis-28726,69584395.0,69584395.0,NA,Caprodon schlegelii,LC,MARINEFISH_PART_3
Fis-31891,69584403.0,69584403.0,NA,Diploprion bifasciatum,LC,MARINEFISH_PART_1
Fis-25383,69584408.0,69584408.0,NA,Grammistes sexlineatus,LC,MARINEFISH_PART_2
Fis-32302,69584417.0,69584417.0,NA,Grammistops ocellatus,LC,MARINEFISH_PART_2
Fis-28654,69584420.0,69584420.0,NA,Liopropoma aurora,LC,MARINEFISH_PART_1
Fis-32818,69584428.0,69584428.0,NA,Liopropoma collettei,LC,MARINEFISH_PART_1
NA,69584431.0,69584431.0,NA,Liopropoma erythraeum,LC,MARINEFISH_PART_3
NA,69584435.0,69584435.0,NA,Liopropoma flavidum,LC,MARINEFISH_PART_2
NA,69584469.0,69584469.0,NA,Liopropoma japonicum,LC,MARINEFISH_PART_1
NA,69584488.0,69584488.0,NA,Liopropoma latifasciatum,LC,MARINEFISH_PART_3
Fis-35390,69584519.0,69584519.0,NA,Liopropoma lemniscatum,LC,MARINEFISH_PART_3
Fis-28660,69584524.0,69584524.0,NA,Liopropoma lunulatum,LC,MARINEFISH_PART_2
Fis-28649,69584537.0,69584537.0,NA,Liopropoma maculatum,LC,MARINEFISH_PART_1
Fis-32819,69584560.0,69584560.0,NA,Liopropoma mitratum,LC,MARINEFISH_PART_3
Fis-32364,69584566.0,69584566.0,NA,Liopropoma multilineatum,LC,MARINEFISH_PART_1
Fis-26480,69584573.0,69584573.0,NA,Liopropoma pallidum,LC,MARINEFISH_PART_1
Fis-26482,69584835.0,69584835.0,NA,Liopropoma susumi,LC,MARINEFISH_PART_2
Fis-28648,69585676.0,69585676.0,NA,Liopropoma swalesi,LC,MARINEFISH_PART_1
Fis-35394,69585696.0,69585696.0,NA,Liopropoma tonstrinum,LC,MARINEFISH_PART_3
NA,69586094.0,69586094.0,NA,Luzonichthys waitei,LC,MARINEFISH_PART_2
NA,69586372.0,69586372.0,NA,Luzonichthys whitleyi,LC,MARINEFISH_PART_2
Fis-136002,69586671.0,69586671.0,NA,Odontanthias borbonius,LC,MARINEFISH_PART_1
Fis-161842,69587098.0,69587098.0,NA,Odontanthias chrysostictus,LC,MARINEFISH_PART_3
Fis-142171,69587107.0,69587107.0,NA,Odontanthias elizabethae,LC,MARINEFISH_PART_3
Fis-142173,69587178.0,69587178.0,NA,Odontanthias fuscipinnis,LC,MARINEFISH_PART_1
Fis-161843,69587263.0,69587263.0,NA,Odontanthias katayamai,LC,MARINEFISH_PART_3
NA,69587548.0,69587548.0,NA,Plectranthias cirrhitoides,LC,MARINEFISH_PART_1
NA,69587773.0,69587773.0,NA,Plectranthias fijiensis,DD,MARINEFISH_PART_2
Fis-35357,69588014.0,69588014.0,NA,Plectranthias fourmanoiri,LC,MARINEFISH_PART_1
Fis-60720,69588682.0,69588682.0,NA,Plectranthias helenae,LC,MARINEFISH_PART_2
Fis-60722,69588709.0,69588709.0,NA,Plectranthias inermis,LC,MARINEFISH_PART_2
Fis-21671,69588731.0,69588731.0,NA,Plectranthias kamii,LC,MARINEFISH_PART_3
Fis-56596,69588764.0,69588764.0,NA,Plectranthias kelloggi,LC,MARINEFISH_PART_1
Fis-26486,69588828.0,69588828.0,NA,Plectranthias longimanus,LC,MARINEFISH_PART_3
Fis-35957,69588900.0,69588900.0,NA,Plectranthias megalophthalmus,LC,MARINEFISH_PART_2
Fis-35958,69588906.0,69588906.0,NA,Plectranthias nanus,LC,MARINEFISH_PART_3
Fis-146060,69588920.0,69588920.0,NA,Plectranthias randalli,LC,MARINEFISH_PART_1
Fis-60740,69588949.0,69588949.0,NA,Plectranthias retrofasciatus,LC,MARINEFISH_PART_3
Fis-60746,69588952.0,69588952.0,NA,Plectranthias rubrifasciatus,LC,MARINEFISH_PART_3
NA,69588988.0,69588988.0,NA,Plectranthias taylori,LC,MARINEFISH_PART_1
Fis-28633,69588992.0,69588992.0,NA,Plectranthias winniensis,LC,MARINEFISH_PART_2
Fis-56601,69589013.0,69589013.0,NA,Plectranthias yamakawai,LC,MARINEFISH_PART_1
Fis-28605,69589017.0,69589017.0,NA,Pogonoperca punctata,LC,MARINEFISH_PART_1
NA,69589036.0,69589036.0,NA,Pseudanthias aurulentus,LC,MARINEFISH_PART_3
