Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Germany,DEU,,,,,,,,,,,,,,,,,,,,,7.71392E+11,8.48155E+11,8.96278E+11,9.46381E+11,1.00964E+12,1.0647E+12,1.1134E+12,1.16212E+12,1.24685E+12,1.34449E+12,1.46987E+12,1.59971E+12,1.66901E+12,1.68855E+12,1.76648E+12,1.83338E+12,1.88628E+12,1.92971E+12,1.98272E+12,2.0517E+12,2.1175E+12,2.19987E+12,2.26379E+12,2.34065E+12,2.44896E+12,2.566E+12,2.75988E+12,2.9236E+12,3.04786E+12,2.91824E+12,3.07903E+12,3.22744E+12,3.30787E+12
Ghana,GHA,,,,,,,,,,,,,,,,,,,,,4467928573,5402937909,5463518004,5412269291,6071669533,6587050782,6986573174,7572467059,8501444528,9200673557,9786914493,10623749368,11224419844,11970638901,12614980068,13427820965,14293682694,15180970768,16116434196,17076822948,18098126922,19282819067,20487389553,22016291645,23899393656,26141197001,28718833047,31460367891,34866984244,36577364966,40035185302,47024469720,51943374821
Greece,GRC,,,,,,,,,,,,,,,,,,,,,79307291385,85392550862,89569206198,92107813969,97488557933,1.02987E+11,1.05835E+11,1.06477E+11,1.1488E+11,1.23762E+11,1.28547E+11,1.37229E+11,1.41472E+11,1.42264E+11,1.48145E+11,1.54394E+11,1.60995E+11,1.71136E+11,1.77153E+11,1.83668E+11,1.99197E+11,2.16276E+11,2.35151E+11,2.48094E+11,2.6394E+11,2.70364E+11,2.98034E+11,3.10521E+11,3.3266E+11,3.29466E+11,3.11399E+11,2.92203E+11,2.78243E+11
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,,,,,,,,,,,,,,,,,,,,,167183986.9,184411507.8,205283815.2,219648281.4,238801911.8,265982894.3,294363297.3,336770475.9,360445299.2,396724233.1,433179241.5,458188084.4,466452233.4,464095945.5,486583690.9,510371019.4,540482807.6,576292332.8,622618513.6,695380727.6,734604674.3,735520127.9,774727676.1,867303380.7,882515472.2,1035043845,1018239867,1111918843,1147283761,1080293621,1090888219,1124869852,1142035590
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,,,,,,,,,,,,,,,,,,,,,13011494817,14323032708,14659281875,14847169576,15481299503,15856877219,16234622798,17302495800,18601965088,20063225784,21470221669,23011982838,24633540533,26162203311,27771674930,29824035818,31249887717,33242376767,35392668892,37293172328,39475077348,41311663266,43605828696,45651212851,48414062469,51651820181,56186470181,61460101774,64880355672,65794878491,68615247516,72982752950,76923482910
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,2717505583,2889430093,3178666488,3430372022,3714428635,3941030896,4155666285,4460987956,4732526426,5065758674,5385474158,5773727054,6068196567,6391885917,6693643493,7095822996,7583473521,7839899149,8248933664,8778187132,9287607635,9724845078,10430621087,10492812288,10839057882,11502350216,12238629696
Guinea-Bissau,GNB,,,,,,,,,,,,,,,,,,,,,360803108,466311350.6,515501439.3,517681090.5,586051412.1,629112668.8,638073581.4,675814990.3,731519407,805359229.3,886893208.8,963801706.9,994927674.3,1038091872,1093122986,1167770318,1326308359,1439748485,1049722148,1076037309,1139353107,1249366409,1295039559,1257018549,1282697353,1390527001,1406938115,1535152468,1733246255,1768048064,1822488144,1967354314,1983650309
Guyana,GUY,,,,,,,,,,,,,,,,,,,,,763545948.2,847602794.2,780633702.6,756390870.4,745333154,786527040.3,796871693,827596510.9,824784420.6,813516751.9,818717343.8,897202431.9,987844390.9,1092420587,1209668701,1299532177,1426805617,1544870328,1539807446,1608786547,1620968461,1695015982,1740644989,1759444668,1868494472,1892736259,2054017661,2036621190,2122804983,2212529219,2340127034,2519856889,2703657422
Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7481581969,7233534010,6991002640,6280862121,7063107257,7485540496,7836329449,8121226338,8462509196,8721284706,8826006281,8945875712,9167423611,9094211093,9564420027,10095403619,10735383146,11065383875,11483863565,11007197549,11869812139,12493300517
Honduras,HND,,,,,,,,,,,,,,,,,,,,,4883832975,5476875768,5729732223,5901315575,6389035647,6859913805,7063982983,7709492346,8345737472,9034519640,9386245617,10020841089,10807386069,11732390661,11815248911,12581343636,13264465234,14195332812,14812431758,14745635586,15930631710,16735455443,17645730128,18836691579,20573241601,22542303915,24797607966,27095563902,28866671536,28500182950,29682199928,31411890084,33279814285
"Hong Kong SAR, China",HKG,,,,,,,,,,,,,,,,,,,,,34128066595,40783423620,44544604056,49074279441,55995704213,58142719735,66014802766,77053184076,86523357582,91824931293,98958317410,1.08156E+11,1.17319E+11,1.27326E+11,1.3776E+11,1.44311E+11,1.53121E+11,1.64032E+11,1.56552E+11,1.62829E+11,1.791E+11,1.84188E+11,1.9028E+11,2.00226E+11,2.23765E+11,2.48274E+11,2.74306E+11,3.00506E+11,3.13687E+11,3.08662E+11,3.3404E+11,3.57697E+11,3.7165E+11
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,54693266766,61534181437,67138081457,70298332865,74877265992,76968708453,79897553252,85570166863,88492242190,92499660030,92650717669,84406827078,83763563671,85109112768,89450211510,92666246875,95761644657,1.02123E+11,1.09139E+11,1.13221E+11,1.21324E+11,1.36499E+11,1.4902E+11,1.55483E+11,1.6361E+11,1.71223E+11,1.84051E+11,1.90289E+11,2.05098E+11,2.02944E+11,2.07339E+11,2.13943E+11,2.14491E+11
Iceland,ISL,,,,,,,,,,,,,,,,,,,,,2731367764,3114772436,3375747394,3433785865,3709858551,3949046497,4290509512,4793727873,4954931593,5155870414,5417854038,5597337822,5536933153,5732796719,6063932945,6196969976,6495730892,7062139819,7615557521,7936264447,8109800910,8679742048,8938418501,8906180246,9869118142,10352808176,10890283351,11568844843,12607133939,11917030753,11287718772,11678897791,12015781080
India,IND,,,,,,,,,,,,,,,,,,,,,2.93936E+11,3.40793E+11,3.74124E+11,4.17271E+11,4.49484E+11,4.87549E+11,5.2226E+11,5.58878E+11,6.34021E+11,6.97015E+11,7.63482E+11,7.9777E+11,8.59232E+11,9.19785E+11,1.00101E+12,1.10188E+12,1.20605E+12,1.27909E+12,1.37727E+12,1.51573E+12,1.61008E+12,1.728E+12,1.82468E+12,2.01112E+12,2.22995E+12,2.51788E+12,2.83989E+12,3.20864E+12,3.4072E+12,3.72861E+12,4.17698E+12,4.5359E+12,4.79341E+12
Indonesia,IDN,,,,,,,,,,,,,,,,,,,,,95260765911,1.12678E+11,1.20864E+11,1.36261E+11,1.51519E+11,1.61576E+11,1.75041E+11,1.89719E+11,2.08804E+11,2.36347E+11,2.67393E+11,3.01163E+11,3.2971E+11,3.6138E+11,3.96541E+11,4.39836E+11,4.81836E+11,5.14207E+11,4.52984E+11,4.63262E+11,4.96572E+11,5.26332E+11,5.58946E+11,5.98002E+11,6.45745E+11,7.05159E+11,7.67949E+11,8.40352E+11,9.10589E+11,9.61112E+11,1.03459E+12,1.12518E+12,1.22349E+12
"Iran, Islamic Rep.",IRN,,,,,,,,,,,,,,,,,,,,,1.32387E+11,1.37267E+11,1.645E+11,1.92567E+11,1.96655E+11,2.06846E+11,1.92078E+11,1.9493E+11,1.89012E+11,2.08244E+11,2.45726E+11,2.86076E+11,3.04519E+11,3.06292E+11,3.11432E+11,3.27131E+11,3.56564E+11,3.75739E+11,3.9146E+11,4.04881E+11,4.34916E+11,4.61098E+11,5.03802E+11,5.51014E+11,5.95307E+11,6.43503E+11,7.03414E+11,7.80443E+11,8.16048E+11,8.38039E+11,,,
Iraq,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58817165558,80399380309,1.0181E+11,99540026988,95078112006,89085548449,53394758731,80422520074,82510311622,86345408007,90072635119,98148869000,1.04763E+11,1.12383E+11,1.24623E+11,1.38321E+11
Ireland,IRL,,,,,,,,,,,,,,,,,,,,,21309479015,24081676549,26132321941,27099626748,29341743208,31170850318,31731321938,34184768783,37211262737,40865855755,46039711764,48591370533,51408466587,53951558901,58250447366,65187627864,71092386707,79779756859,89180263047,97523460862,1.09966E+11,1.18473E+11,1.30369E+11,1.38868E+11,1.49294E+11,1.61386E+11,1.80376E+11,1.96905E+11,1.87993E+11,1.7979E+11,1.83507E+11,1.9008E+11,1.95766E+11
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,,,,,,,,,,,,,,,,,,,,,28966813466,33506937183,35181005964,37848192009,40107510317,42224741213,44675219111,48984332967,52756969499,56177349914,62320083381,68447502629,74998493409,79588526929,87007449921,1.04679E+11,1.12607E+11,1.18414E+11,1.2474E+11,1.30872E+11,1.47915E+11,1.50901E+11,1.54577E+11,1.48917E+11,1.60492E+11,1.61748E+11,1.68989E+11,1.84568E+11,1.87102E+11,1.94122E+11,2.06204E+11,2.2373E+11,
Italy,ITA,,,,,,,,,,,,,,,,,,,,,5.2091E+11,5.74541E+11,6.12067E+11,6.43717E+11,6.89439E+11,7.30374E+11,7.6806E+11,8.15816E+11,8.79408E+11,9.43639E+11,9.99589E+11,1.05094E+12,1.08487E+12,1.09923E+12,1.14637E+12,1.20393E+12,1.24582E+12,1.29022E+12,1.35796E+12,1.38561E+12,1.46646E+12,1.5547E+12,1.53991E+12,1.57157E+12,1.60145E+12,1.6574E+12,1.78941E+12,1.90234E+12,1.99673E+12,1.93919E+12,1.9406E+12,1.98253E+12,1.98057E+12
Jamaica,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18771740693,,,,,,,
Japan,JPN,,,,,,,,,,,,,,,,,,,,,9.95563E+11,1.13435E+12,1.2441E+12,1.3329E+12,1.44469E+12,1.5831E+12,1.66432E+12,1.78349E+12,1.97698E+12,2.16204E+12,2.37077E+12,2.53641E+12,2.61791E+12,2.67995E+12,2.75964E+12,2.87161E+12,3.00288E+12,3.1049E+12,3.0771E+12,3.116E+12,3.28703E+12,3.3735E+12,3.47174E+12,3.56773E+12,3.75463E+12,3.88958E+12,4.05792E+12,4.2671E+12,4.28949E+12,4.04939E+12,4.291E+12,4.32509E+12,4.49068E+12
Jordan,JOR,,,,,,,,,,,,,,,,,,,,,4093759735,4688217758,5341181381,5662968915,6383347233,6805663491,7445869712,7885948263,8009423825,7192935147,7538430585,7936779416,9616544281,10282473359,11014952107,11968545863,12434742786,13093679103,13677593473,14348755521,15281443427,16451367977,17685818413,18812857174,20997221116,23456024693,26175856789,29136831234,31935041998,33982247622,35231311037,36910611344,38841022552
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83701019874,77025477999,74479550265,69110085668,61632020131,57894457810,59214209038,61381769102,61061451821,63629625824,71377024482,82849562574,92446047477,1.03172E+11,1.16256E+11,1.31765E+11,1.5057E+11,1.68724E+11,1.78146E+11,1.81869E+11,1.97756E+11,2.1711E+11,2.33354E+11
Kenya,KEN,,,,,,,,,,,,,,,,,,,,,10679032189,12120655601,13052860771,13746797751,14513433921,15599888684,17093424299,18638839378,20484376493,22252448256,24064602493,25240299306,25565898038,26218678822,27456833768,29333556353,31090928584,31840787466,33350449626,34619596554,35580774565,37762835089,38585922724,40554082202,43822432927,47951376759,52631833620,57945090794,60130815540,62318461035,66792763585,71198799185,76015696530
Kiribati,KIR,,,,,,,,,,,,,,,,,,,,,57636601.89,60850552.02,68939287.96,78104369.93,80047276.73,78686867.04,81698515.56,81516595.5,99744505.92,94641107.03,100325969.9,99256462.34,104572994.3,110580101.9,118355743.8,119934166.9,129523436.6,139374707.2,156853137.8,159391120,174633600.8,173102519.6,186803199.9,199326029.9,206794153.8,208403577.6,214242897.7,225117103.1,224668157.6,221317414.5,227417908.4,236436935.5,248076421.7
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,,,,,,,,,,,,,,,,,,,,,90599213251,1.05968E+11,1.2125E+11,1.41397E+11,1.60946E+11,1.78098E+11,2.03893E+11,2.351E+11,2.71371E+11,3.00638E+11,3.41246E+11,3.88095E+11,4.19754E+11,4.5492E+11,5.04742E+11,5.62092E+11,6.13743E+11,6.58496E+11,6.25429E+11,7.01423E+11,8.08404E+11,8.59581E+11,9.36042E+11,9.65795E+11,1.03881E+12,1.09674E+12,1.17285E+12,1.26847E+12,1.30639E+12,1.31217E+12,1.41376E+12,1.48273E+12,1.53621E+12
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,26285937683,23278595416,21655525141,24856569945,27141483305,26779472792,29723265392,33085281495,30796683999,40231057987,,,33907643348,46429076695,51370966732,55119899981,56435374836,58946056799,61963121824,61746903343,66044418373,68034104899,71213066578,85307067157,96651373562,1.10445E+11,1.19936E+11,1.2881E+11,1.38202E+11,1.32236E+11,1.38575E+11,1.53114E+11,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,5838403752,6839226937,7294662982,8003095797,7625388542,6704628877,5792405988,4723239562,4570983360,4981488625,5580964864,5779451410,6078577805,6547103621,7051841088,7165111200,7830381664,8616227118,8886594659,9457911981,10563509139,11704236295,12147891650,12252344397,13258327960,13449622533
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,1823570067,1974538972,2117304745,2148267448,2178389633,2581157226,2858668659,3082815015,3322759638,3596374544,3969000847,4346900642,4730372616,5152905470,5432615213,5915020762,6393426438,6914420218,7442595237,8060425023,8813903390,9753707888,10936179513,12108120286,13344272862,14471410087,15915467072,17560684117,19443336837
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,10622345065,12109530537,13149282892,14382878161,15781706874,16202610134,17344828290,18270460598,19870295265,21790547898,20820380180,18816440706,13041907642,12663713130,13204520259,13384063421,14174038918,15633172233,16689956720,17723322439,19075951072,21002956021,23075994266,24702148580,27131834439,29999762572,34257640906,39028503310,40994440405,35914258570,35697703667,39318459868,42545827923
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15576381111,9301475743,12215816988,17456068391,18625808250,20366161688,22443942154,24466910660,26179150337,26073621745,27389808328,27665507746,28644002436,30451507999,31990085059,33721406615,37262322894,38884148932,40379611753,44666885517,49887954217,54604160588,59208032659,62282526541,64647303340
Lesotho,LSO,,,,,,,,,,,,,,,,,,,,,489045646.8,538596231.3,586021586.1,623261928.9,678671821.6,717289294.6,773689120.8,796369107.2,894617292.3,979133629.2,1073628103,1153460480,1263207302,1333896407,1433811352,1496475958,1602377428,1699994498,1753941076,1786813817,1919311221,2045835658,2090126041,2234270423,2349729578,2493381046,2684682837,2893277452,3126811288,3267684354,3571968985,3784301162,4027304614
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,1159407387,1240975679,1284553856,1310034894,1330592436,1359664270,1366732357,1392686471,1411757380,1074235025,545994243.3,484240783.9,320962676.7,219840324.4,175499827.4,171921363.1,196173576.4,412467511.5,542485862.3,676491146,868748605.5,1084753233,1453942016,997153578.1,972802945.3,1100388860,1246969477,1484416967,1677026319,1924579485,2163739267,2418544909,2743583008
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55292907952,58579399741,57331429924,57505014096,66349465236,71216290780,80864581232,88398179879,96418598175,1.02296E+11,1.05362E+11,,,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34429051179,33578590426,26997043977,23112106654,21279578985,22491040763,24009686795,26139157783,28414261652,28249171302,30145912115,33262131931,36657578353,41564246384,44551488212,48473808897,54413654633,61295051800,65681606353,56595861536,59557469603,65311195909,70121711555
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,4722414322,5136559103,5511168647,5900413662,6500780687,6886336822,7743213616,8285157042,9296888579,10594383429,11589441766,13037523078,13590016550,14471733794,15338977294,15881489469,16654951505,17119902922,18361338664,21123287715,23406699365,23802314240,25665712361,27416410523,29743512645,31765783190,37046516849,40556312183,41238443804,39500015424,42971226970,46019166992,46935952899
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,2450835357,2802556753,3154976336,3274087249,3571563651,4201905752,4687393517,5107038336,5724784972,6138349056,7101239419,7634286115,8124680278,8588048889,8705159366,8846355751,8557984439,8475066407,9151975042,9630883306,10658676981,12252951810,15983865297,17927821451,21175193180,24911171720,26325452432,27011561233,34900077389,43418222303,48865993917
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10614077421,10297565313,9824191772,9289664198,9312163271,9422602216,9703067827,10032553428,10550463752,11118743194,11939212815,11765871353,12209023021,13053343737,14271744633,16044936787,17896531270,19420355113,22009840122,22937411358,23340636299,23860072528,24655658555
Madagascar,MDG,,,,,,,,,,,,,,,,,,,,,5297275215,5231830683,5450118133,5716809778,6032629124,6288722317,6555293828,6826849089,7305022203,7889193487,8444696672,8180749556,8452143146,8818535946,8991640327,9358364093,9728739517,10282544411,10837023170,11508238734,12316898205,13354147192,11851042833,13284720341,14376224421,15537093713,16843856912,18413828814,20162648778,19500359029,19865560650,20666740155,21811068725
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,2059141967,2132991605,2319602024,2501025821,2734054345,2946340952,3005749958,3144098279,3356963213,3530172953,3872626517,4353811023,4119527866,4617855135,4229371246,5051749435,5517367546,5837005010,6149566342,6429567239,6672213150,6484012959,6701323982,7218822174,7781852350,8268474989,8711211022,9814546589,10868104876,11954278726,12905657343,13753240624,14343825757
Malaysia,MYS,,,,,,,,,,,,,,,,,,,,,33443155566,39116764324,43965551535,48561275572,54295942979,55326173388,57215147120,62064966179,70608927158,79903805069,90406302796,1.02402E+11,1.13849E+11,1.27857E+11,1.42478E+11,1.60123E+11,1.79259E+11,1.96094E+11,1.84215E+11,1.98388E+11,2.20636E+11,2.26806E+11,2.42914E+11,2.62389E+11,2.88065E+11,3.13496E+11,3.41683E+11,3.73734E+11,4.00456E+11,3.97862E+11,4.32027E+11,4.63651E+11,5.01249E+11
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138944609,1228019764,1431355244,1655267924,1561849838,1928000293,2193322306,2515294900,2445166009,2652782641,2900210434,3070274571
Mali,MLI,,,,,,,,,,,,,,,,,,,,,2594863376,2712860730,2744670769,2990134386,3237998764,2957938529,3279167467,3357753105,3526159274,4089320249,4165775789,4376953183,4841571820,4841866097,4985512676,5418250392,5691661984,6193621064,6659549709,7212282982,7604123919,8717475130,9226980834,10122424034,10634456794,11655456275,13063552225,14020052279,15043511715,15852174117,16999059614,17834688863,18039381526
Malta,MLT,,,,,,,,,,,,,,,,,,,,,1744421914,1971100964,2138968175,2209958689,2314566198,2446917455,2598823001,2784921556,3124392896,3507174924,3869205730,4250998327,4544150225,4851851339,5230402020,5691540390,5458757525,5837468654,6142798084,6460144692,7261742769,7173173048,7653626793,7849709388,8001497907,8488083440,9019368774,9606272591,10423647714,10597744867,11095504349,11773090546,12138243846
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,,,,,,,,,,,,,,,,,,,,,1425684311,1613105019,1671342796,1802353071,1809700205,1920818985,2075969381,2177401147,2291990668,2491894405,2540588434,2673898486,2781387350,3009316358,2976604406,3344950362,3602263673,3523197565,3734166385,4081153059,4151512481,4330917315,4430504624,4794299576,5212373730,5868422986,7200778404,7529155229,7966307320,7938264054,8453365573,8974615281,9882042100
Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,1719839725,1991677999,2229181257,2326251081,2527019106,2785301154,3124991846,3502536870,3870660906,4195705108,4667800768,5040503070,5481859953,5886742831,6255039987,6674999527,7172788754,7726878595,8311089262,8653120137,9638334359,10110517364,10491837008,11104597925,12072779162,12628351002,13550345027,14762378931,15921237959,16548269651,18058068148,19137281600,20209792493
Mexico,MEX,,,,,,,,,,,,,,,,,,,,,2.66406E+11,3.16957E+11,3.33926E+11,3.32224E+11,3.57099E+11,3.78208E+11,3.72155E+11,3.90175E+11,4.35747E+11,4.71236E+11,5.14264E+11,5.54974E+11,5.8877E+11,6.13431E+11,6.5539E+11,6.27482E+11,6.72333E+11,7.30457E+11,7.75069E+11,8.16606E+11,9.01379E+11,9.20832E+11,9.56326E+11,1.10868E+12,1.18811E+12,1.29815E+12,1.44526E+12,1.53607E+12,1.63079E+12,1.61121E+12,1.719E+12,1.9113E+12,2.01528E+12
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,143183667.4,149147042.8,158274887.9,170023871.6,183073856.6,203354975.8,215960478,238661196.4,242218734.2,265411796.5,261706879.1,250571464.8,261601915.8,269110717.8,287479386.5,299133490.9,305814759.7,317958015.1,316334284,333895684,344103915.2,346786930.2,345382867.5,351770045.9,365496573.8,380926951.3,395390251.8
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12076597705,12233781582,10625604681,7692235181,7766548089,5475951867,5524900282,5330349195,5520035677,5233740830,5129926457,5350983492,5806105379,6360620176,6923248756,7645331701,8491642652,9184984273,9741226748,10729756810,10175744045,11043397974,12001783983,12187191260
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,1809776469,2080214721,2288659189,2515510119,2740429369,3064364228,3263238882,3549366714,3836861366,3855560163,3640010302,3372647618,3337373834,3478006297,3785852325,3939005154,4171390763,4371271520,4571549368,4723991671,4973737118,5293733445,5783862061,6578308386,7289666695,8168672118,9266887126,10314836116,10273488385,11073590434,13289836702,15275005318
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3987536759,4122795316,4269349864,4468264572,4796017992,5163329277,6464541788,7688115185,8588182979,8074128446,8194675071,8492424073,8823170302
Morocco,MAR,,,,,,,,,,,,,,,,,,,,,21978207504,23373588772,27182976639,28100655791,30420341787,33332252988,36905753952,37020415980,42299398404,44930466965,48515934505,53625065123,52547463085,53155925389,59856204739,57218899725,65346240111,65122168285,71092877620,72517205128,75266153967,82785435983,86919548684,94356823190,1.01668E+11,1.08171E+11,1.20325E+11,1.27164E+11,1.37238E+11,1.45032E+11,1.52326E+11,1.63323E+11,1.71719E+11
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,2521331991,2895522283,2859976264,2506326158,2431426524,2530737976,2527816179,2984355742,3341520885,3692684558,3871059607,4198740058,4068330789,4517344874,4921162258,5171652584,5652707372,6351591413,7135280128,7827623374,8084237554,9251260290,10230415443,11075150050,12385139319,13906009356,15262001308,16848062869,18396735576,19734162133,21414950381,23471920968,25804723943
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2383264702,2629884628,2779839171,2838507843,2937907407,3044196109,3258853457,3472158161,3624174852,3829670543,4074068951,4556809639,4987356308,4994325241,5468846176,5826265441,6118898317,6499896592,6808264370,7141055133,7550070481,7812376898,8319298712,8854654329,10220772015,10827002303,11966776784,12975477079,13710212004,13680040321,14689901967,15742279000,16917656350
Nepal,NPL,,,,,,,,,,,,,,,,,,,,,4069576926,4822292765,5309461262,5355141276,6094173311,6666204407,7126419710,7459596212,8313511488,8999961405,9774264382,10750021557,11427190199,12127292900,13390873079,14177666356,15197517111,16272544858,16998888278,18009228915,19539631323,20941731302,21307395610,22614521343,24339034074,26021817153,27763651504,29543223961,32039904366,33786666351,35887706163,38074766341,40780703784
Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,1.39379E+11,1.51248E+11,1.58472E+11,1.68151E+11,1.79808E+11,1.9008E+11,1.99746E+11,2.09573E+11,2.24277E+11,2.43059E+11,2.63018E+11,2.78983E+11,2.90481E+11,3.0059E+11,3.15965E+11,3.32571E+11,3.51393E+11,3.7567E+11,3.99949E+11,4.25782E+11,4.68263E+11,4.94026E+11,5.15792E+11,5.14545E+11,5.40306E+11,5.72901E+11,6.21571E+11,6.66813E+11,7.05759E+11,6.77508E+11,6.92416E+11,7.14117E+11,7.19967E+11
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,26540704042,29970866811,33160404995,35411139847,38553088506,40039651337,41798139066,43217103967,45207879539,47239615784,48780654165,50354574682,52275672438,56399779198,60902619559,64733157034,67580822001,70884153103,72333939698,77511395941,81535762106,85803704914,90436573160,94862816499,1.00693E+11,1.04622E+11,1.1327E+11,1.21771E+11,1.23834E+11,1.28182E+11,1.30221E+11,1.36267E+11,1.3964E+11
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,5519635431,6360734727,6693189978,7278925609,7434023887,7348342852,7436222800,7600034055,6885554477,7023464429,7283050636,7516193129,7704091629,7842200697,8268941364,8961539239,9698835146,10277941653,10809174815,11739351102,12485277087,13146380434,13460587558,14090583855,15256291466,16437708973,17672508965,19099369651,20301690201,20033941332,21037414225,22655667528,24398236729
Niger,NER,,,,,,,,,,,,,,,,,,,,,2637616728,2902389679,3129204912,3098434221,2673900169,2968359252,3227740606,3324788173,3677938519,3852033441,3946774741,4183094349,3992873449,4139555675,4392984341,4612318463,4854481952,5084333132,5693107144,5743730044,5785298578,6336782025,6632817972,7131480832,7339309821,7924152247,8654211402,9185312088,10288563320,10284984101,9592635299,10021076128,11406842641
Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,59346941322,56387952409,59683143844,58759021923,58028291850,65603937581,68756700236,70275573364,79922010629,88901866113,99836294288,1.08138E+11,1.13638E+11,1.18684E+11,1.21221E+11,1.27143E+11,1.34958E+11,1.41274E+11,1.45951E+11,1.4972E+11,1.6122E+11,1.69986E+11,1.75422E+11,1.97566E+11,2.24651E+11,2.44642E+11,2.68191E+11,2.93766E+11,3.18229E+11,3.43368E+11,3.75715E+11,4.11932E+11,4.49289E+11
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,,,,,,,,,,,,,,,,,,,,,39015892185,43332960968,46030607412,49701726181,54607879578,59288566520,63061619963,66066072289,68230930742,71521289968,75718161527,80836546979,85671928986,89992259038,96515723080,1.02643E+11,1.14045E+11,1.23046E+11,1.21454E+11,1.32968E+11,1.62264E+11,1.67425E+11,1.68179E+11,1.74736E+11,1.9502E+11,2.2019E+11,2.50644E+11,2.62805E+11,2.92492E+11,2.64533E+11,2.80895E+11,3.02367E+11,3.15019E+11
Oman,OMN,,,,,,,,,,,,,,,,,,,,,5537711306,7089220045,8391335664,10177133904,12323993019,14479327203,15099462060,15007103944,16455902044,19082896475,19780797675,21695352602,24016199282,26025834220,27584967323,29637155870,31080663996,33591233514,34963202490,35431589676,38153434188,41937608753,43713211136,44767919590,47591443339,51135023338,55687784376,61198787337,70558774336,71961877528,75841505071,81715094157,
