"country_id","year","USD"
"ESH",2007,82936128221.1667
"ESH",2008,102369284037.667
"ESH",2009,96104335409
"ESH",2010,110581764734.555
"ESH",2011,120753708344.698
"ESP",1960,12072126075
"ESP",1961,13834300571
"ESP",1962,16138545209
"ESP",1963,19074913948
"ESP",1964,21343844644
"ESP",1965,24756958695
"ESP",1966,28721062242
"ESP",1967,31647119228
"ESP",1968,31475548481
"ESP",1969,36038711600
"ESP",1970,39801889578
"ESP",1971,45264830484
"ESP",1972,57414244329
"ESP",1973,76354550595
"ESP",1974,94447579057
"ESP",1975,1.11442e+11
"ESP",1976,1.15064e+11
"ESP",1977,1.28601e+11
"ESP",1978,1.55933e+11
"ESP",1979,2.08366e+11
"ESP",1980,2.26003e+11
"ESP",1981,1.96915e+11
"ESP",1982,1.90302e+11
"ESP",1983,1.65984e+11
"ESP",1984,1.67102e+11
"ESP",1985,1.7554e+11
"ESP",1986,2.44019e+11
"ESP",1987,3.09486e+11
"ESP",1988,3.65231e+11
"ESP",1989,4.02706e+11
"ESP",1990,5.20968e+11
"ESP",1991,5.60396e+11
"ESP",1992,6.12584e+11
"ESP",1993,5.09819e+11
"ESP",1994,5.15146e+11
"ESP",1995,5.96751e+11
"ESP",1996,6.22429e+11
"ESP",1997,5.72638e+11
"ESP",1998,6.00839e+11
"ESP",1999,6.1788e+11
"ESP",2000,5.80345e+11
"ESP",2001,6.08856e+11
"ESP",2002,6.86296e+11
"ESP",2003,8.8384e+11
"ESP",2004,1.04461e+12
"ESP",2005,1.1308e+12
"ESP",2006,1.23635e+12
"ESP",2007,1.44143e+12
"ESP",2008,1.59342e+12
"ESP",2009,1.45596e+12
"ESP",2010,1.38011e+12
"ESP",2011,1.47688e+12
"EST",1995,3776934625
"EST",1996,4727878867
"EST",1997,5052080280
"EST",1998,5593919520
"EST",1999,5709013424
"EST",2000,5675170444
"EST",2001,6237914989
"EST",2002,7318191229
"EST",2003,9840744921
"EST",2004,12025938550
"EST",2005,13905511615
"EST",2006,16798533760
"EST",2007,21993654861
"EST",2008,23781594463
"EST",2009,19117640930
"EST",2010,18845657895
"EST",2011,22154722222
"FIN",1960,5224102196
"FIN",1961,5921659485
"FIN",1962,6340580854
"FIN",1963,6885920329
"FIN",1964,7766655086
"FIN",1965,8589340019
"FIN",1966,9208524505
"FIN",1967,9368954010
"FIN",1968,8823033880
"FIN",1969,10070766721
"FIN",1970,11222537751
"FIN",1971,12378521928
"FIN",1972,14567968587
"FIN",1973,19240941960
"FIN",1974,24553503032
"FIN",1975,29122353321
"FIN",1976,31470995538
"FIN",1977,33101667404
"FIN",1978,35825270758
"FIN",1979,43936803541
"FIN",1980,53007650622
"FIN",1981,51791127032
"FIN",1982,52177130875
"FIN",1983,50285012810
"FIN",1984,52118124258
"FIN",1985,54979854183
"FIN",1986,72319962468
"FIN",1987,90045989449
"FIN",1988,1.07183e+11
"FIN",1989,1.16795e+11
"FIN",1990,1.38884e+11
"FIN",1991,1.25301e+11
"FIN",1992,1.10171e+11
"FIN",1993,87346726345
"FIN",1994,1.00631e+11
"FIN",1995,1.30806e+11
"FIN",1996,1.28308e+11
"FIN",1997,1.22987e+11
"FIN",1998,1.29763e+11
"FIN",1999,1.30323e+11
"FIN",2000,1.21794e+11
"FIN",2001,1.24643e+11
"FIN",2002,1.35184e+11
"FIN",2003,1.64256e+11
"FIN",2004,1.89065e+11
"FIN",2005,1.95778e+11
"FIN",2006,2.07949e+11
"FIN",2007,2.46127e+11
"FIN",2008,2.71974e+11
"FIN",2009,2.39383e+11
"FIN",2010,2.35258e+11
"FIN",2011,2.63011e+11
"FJI",1960,112334368.4
"FJI",1961,116993977.8
"FJI",1962,122912941.2
"FJI",1963,129461581.5
"FJI",1964,140040154.3
"FJI",1965,147084750
"FJI",1966,150603925.5
"FJI",1967,162625885.9
"FJI",1968,166952937.1
"FJI",1969,182182067.7
"FJI",1970,219878482.2
"FJI",1971,247749327.7
"FJI",1972,316650509
"FJI",1973,425963354.3
"FJI",1974,558589870.9
"FJI",1975,684268314.9
"FJI",1976,694552425.1
"FJI",1977,719533150.2
"FJI",1978,829239489.8
"FJI",1979,1019743927
"FJI",1980,1202567355
"FJI",1981,1235899836
"FJI",1982,1194015410
"FJI",1983,1123107241
"FJI",1984,1177997414
"FJI",1985,1141210125
"FJI",1986,1290228617
"FJI",1987,1177908192
"FJI",1988,1109976928
"FJI",1989,1182686577
"FJI",1990,1337024782
"FJI",1991,1383843860
"FJI",1992,1531803061
"FJI",1993,1635426125
"FJI",1994,1825285158
"FJI",1995,1970347721
"FJI",1996,2129266728
"FJI",1997,2093994597
"FJI",1998,1656784780
"FJI",1999,1942170999
"FJI",2000,1684109743
"FJI",2001,1660102346
"FJI",2002,1842691481
"FJI",2003,2315935753
"FJI",2004,2727507213
"FJI",2005,3006725015
"FJI",2006,3103099942
"FJI",2007,3379863774
"FJI",2008,3589854454
"FJI",2009,2878524079
"FJI",2010,3173302693
"FJI",2011,3818121194
"FLK",1960,15142143125.8571
"FLK",1961,16238768745.4714
"FLK",1962,17268458399.6
"FLK",1963,18411665238.8714
"FLK",1964,20308322116.1286
"FLK",1965,22093234029.2
"FLK",1966,23678884806.6286
"FLK",1967,24897886048.8857
"FLK",1968,24254125344.2286
"FLK",1969,26381600990.0571
"FLK",1970,25699082071.1338
"FLK",1971,28858548434.0187
"FLK",1972,33642155579.1875
"FLK",1973,39791418339.9625
"FLK",1974,44147233605.0125
"FLK",1975,53191894439.5875
"FLK",1976,53998143075.3375
"FLK",1977,60092667262.375
"FLK",1978,72545574729.425
"FLK",1979,90474398120.625
"FLK",1980,110662375805.5
"FLK",1981,104314224345.863
"FLK",1982,99322238357.65
"FLK",1983,94614440759.275
"FLK",1984,91751705282.0875
"FLK",1985,96875565448.225
"FLK",1986,122426356430.812
"FLK",1987,134083573507.367
"FLK",1988,157305729812.067
"FLK",1989,160403371326.133
"FLK",1990,172249125059.5
"FLK",1991,176839718858.4
"FLK",1992,182308676418
"FLK",1993,159904682955.09
"FLK",1994,173155983032.1
"FLK",1995,178608279565.273
"FLK",1996,188195479746.818
"FLK",1997,198534800563.455
"FLK",1998,191112215124
"FLK",1999,196438907202.417
"FLK",2000,192202615018.167
"FLK",2001,191167270100.667
"FLK",2002,209942809582.833
"FLK",2003,248731843351
"FLK",2004,292053202940.167
"FLK",2005,308570280593.417
"FLK",2006,332105595921.167
"FLK",2007,384476128113.833
"FLK",2008,382848450631.333
"FLK",2009,319570546063.667
"FLK",2010,332250184915.628
"FLK",2011,366386484908.522
"FRA",1960,62651474947
"FRA",1961,68346741504
"FRA",1962,76313782252
"FRA",1963,85551113767
"FRA",1964,94906593388
"FRA",1965,1.02161e+11
"FRA",1966,1.10597e+11
"FRA",1967,1.19466e+11
"FRA",1968,1.29847e+11
"FRA",1969,1.40725e+11
"FRA",1970,1.46441e+11
"FRA",1971,1.63696e+11
"FRA",1972,2.00955e+11
"FRA",1973,2.61476e+11
"FRA",1974,2.82166e+11
"FRA",1975,3.55601e+11
"FRA",1976,3.6727e+11
"FRA",1977,4.05391e+11
"FRA",1978,5.00065e+11
"FRA",1979,6.05024e+11
"FRA",1980,6.90324e+11
"FRA",1981,6.05221e+11
"FRA",1982,5.74594e+11
"FRA",1983,5.50344e+11
"FRA",1984,5.21686e+11
"FRA",1985,5.43485e+11
"FRA",1986,7.5852e+11
"FRA",1987,9.17896e+11
"FRA",1988,1.00116e+12
"FRA",1989,1.00701e+12
"FRA",1990,1.24416e+12
"FRA",1991,1.24541e+12
"FRA",1992,1.37297e+12
"FRA",1993,1.297e+12
"FRA",1994,1.36801e+12
"FRA",1995,1.57206e+12
"FRA",1996,1.57278e+12
"FRA",1997,1.42149e+12
"FRA",1998,1.46887e+12
"FRA",1999,1.45643e+12
"FRA",2000,1.32633e+12
"FRA",2001,1.3383e+12
"FRA",2002,1.45203e+12
"FRA",2003,1.79221e+12
"FRA",2004,2.05568e+12
"FRA",2005,2.13656e+12
"FRA",2006,2.25571e+12
"FRA",2007,2.58239e+12
"FRA",2008,2.83179e+12
"FRA",2009,2.61969e+12
"FRA",2010,2.54903e+12
"FRA",2011,2.77303e+12
"FRO",1998,1105688873
"FRO",1999,1125684470
"FRO",2000,1062339944
"FRO",2001,1154899793
"FRO",2002,1268445919
"FRO",2003,1486861879
"FRO",2004,1683997930
"FRO",2005,1730894295
"FRO",2006,1970135199
"FRO",2007,2278229880
"FRO",2008,2412859693
"FRO",2009,2198138372
"FRO",2010,2577131666.46667
"FRO",2011,2745780553.12219
"FSM",1983,106500000
"FSM",1986,112210000
"FSM",1987,116700000
"FSM",1988,124700000
"FSM",1989,135200000
"FSM",1990,147200000
"FSM",1991,166200000
"FSM",1992,178100000
"FSM",1993,198400000
"FSM",1994,202500000
"FSM",1995,222103587.1
"FSM",1996,218845723.3
"FSM",1997,206900332.3
"FSM",1998,219646199.6
"FSM",1999,220660503.9
"FSM",2000,233226322.8
"FSM",2001,240051900
"FSM",2002,241543395.8
"FSM",2003,244990983.6
"FSM",2004,239563310.4
"FSM",2005,249845592.6
"FSM",2006,252991205
"FSM",2007,255890836.4
"FSM",2008,261339642.4
"FSM",2009,277510922.8
"FSM",2010,294117230.5
"FSM",2011,310287519.3
"GAB",1960,141468977.5
"GAB",1961,167637907.5
"GAB",1962,182796536.6
"GAB",1963,154480244.4
"GAB",1964,215679855.2
"GAB",1965,226474285.6
"GAB",1966,245849781.7
"GAB",1967,271543680.3
"GAB",1968,294468564.5
"GAB",1969,318124701.1
"GAB",1970,323802475.5
"GAB",1971,381687073.1
"GAB",1972,430508357.7
"GAB",1973,722780701.1
"GAB",1974,1544216004
"GAB",1975,2157592937
"GAB",1976,3009409971
"GAB",1977,2809349074
"GAB",1978,2389479269
"GAB",1979,3030251116
"GAB",1980,4279637934
"GAB",1981,3862269127
"GAB",1982,3618007844
"GAB",1983,3391275731
"GAB",1984,3561451562
"GAB",1985,3339914759
"GAB",1986,3403638194
"GAB",1987,3281797039
"GAB",1988,3834503378
"GAB",1989,4186411457
"GAB",1990,5952293766
"GAB",1991,5402919788
"GAB",1992,5592390833
"GAB",1993,4378645081
"GAB",1994,4190819347
"GAB",1995,4958845649
"GAB",1996,5694040000
"GAB",1997,5326817111
"GAB",1998,4483417313
"GAB",1999,4662991794
"GAB",2000,5067865503
"GAB",2001,4712849280
"GAB",2002,4931503836
"GAB",2003,6054883172
"GAB",2004,7178135606
"GAB",2005,8665736618
"GAB",2006,9545982814
"GAB",2007,11570860872
"GAB",2008,14534823245
"GAB",2009,10946387019
"GAB",2010,13199637410
"GAB",2011,17051616749
"Galapagos Islands",1960,4271648.08886228
"Galapagos Islands",1961,4139665.91915738
"Galapagos Islands",1962,4052947.09342344
"Galapagos Islands",1963,4390304.8975388
"Galapagos Islands",1964,4888198.57871763
"Galapagos Islands",1965,5232536.22545015
"Galapagos Islands",1966,5638618.27896979
"Galapagos Islands",1967,6171601.5217395
"Galapagos Islands",1968,6590373.36989702
"Galapagos Islands",1969,7351777.22447433
"Galapagos Islands",1970,7081055.85264258
"Galapagos Islands",1971,6848404.94709089
"Galapagos Islands",1972,8168171.62948569
"Galapagos Islands",1973,10968445.269467
"Galapagos Islands",1974,16607064.6308031
"Galapagos Islands",1975,19665369.3025671
"Galapagos Islands",1976,24043440.6609538
"Galapagos Islands",1977,29280207.7171032
"Galapagos Islands",1978,32888416.7981573
"Galapagos Islands",1979,40540525.2774832
"Galapagos Islands",1980,50316105.0453495
"Galapagos Islands",1981,59084939.1760824
"Galapagos Islands",1982,55785521.383501
"Galapagos Islands",1983,47304327.6306154
"Galapagos Islands",1984,48141874.5782576
"Galapagos Islands",1985,50062302.6753053
"Galapagos Islands",1986,43590372.6130861
"Galapagos Islands",1987,38472045.0721042
"Galapagos Islands",1988,38467813.1548105
"Galapagos Islands",1989,40282495.3238389
"Galapagos Islands",1990,43784949.8094866
"Galapagos Islands",1991,47981131.0559668
"Galapagos Islands",1992,50722187.0988691
"Galapagos Islands",1993,63687202.4760822
"Galapagos Islands",1994,78564190.7831428
"Galapagos Islands",1995,85429511.4849221
"Galapagos Islands",1996,89964098.7777716
"Galapagos Islands",1997,99980789.4974945
"Galapagos Islands",1998,98369144.0299883
"Galapagos Islands",1999,70531376.5924738
"Galapagos Islands",2000,67401161.8230771
"Galapagos Islands",2001,89844870.2428729
"Galapagos Islands",2002,104506948.284872
"Galapagos Islands",2003,120115014.113043
"Galapagos Islands",2004,138025484.65492
"Galapagos Islands",2005,156192167.387962
"Galapagos Islands",2006,176328515.957294
"Galapagos Islands",2007,192388778.39732
"Galapagos Islands",2008,229193298.799081
"Galapagos Islands",2009,219948101.377142
"Galapagos Islands",2010,245131110.085118
"Galapagos Islands",2011,278816873.373279
"GBR",1960,72328047042
"GBR",1961,76694360636
"GBR",1962,80601939635
"GBR",1963,85443766670
"GBR",1964,93387598814
"GBR",1965,1.00596e+11
"GBR",1966,1.07091e+11
"GBR",1967,1.11185e+11
"GBR",1968,1.04703e+11
"GBR",1969,1.12677e+11
"GBR",1970,1.24795e+11
"GBR",1971,1.41173e+11
"GBR",1972,1.622e+11
"GBR",1973,1.83043e+11
"GBR",1974,1.97728e+11
"GBR",1975,2.36425e+11
"GBR",1976,2.27155e+11
"GBR",1977,2.56549e+11
"GBR",1978,3.25123e+11
"GBR",1979,4.22477e+11
"GBR",1980,5.4191e+11
"GBR",1981,5.1503e+11
"GBR",1982,4.90957e+11
"GBR",1983,4.65677e+11
"GBR",1984,4.38831e+11
"GBR",1985,4.64268e+11
"GBR",1986,5.70432e+11
"GBR",1987,7.00547e+11
"GBR",1988,8.51138e+11
"GBR",1989,8.59414e+11
"GBR",1990,1.01258e+12
"GBR",1991,1.05584e+12
"GBR",1992,1.09175e+12
"GBR",1993,9.81098e+11
"GBR",1994,1.06059e+12
"GBR",1995,1.15712e+12
"GBR",1996,1.21954e+12
"GBR",1997,1.3681e+12
"GBR",1998,1.46194e+12
"GBR",1999,1.50375e+12
"GBR",2000,1.47571e+12
"GBR",2001,1.46803e+12
"GBR",2002,1.60162e+12
"GBR",2003,1.85567e+12
"GBR",2004,2.19686e+12
"GBR",2005,2.29584e+12
"GBR",2006,2.45297e+12
"GBR",2007,2.82553e+12
"GBR",2008,2.64894e+12
"GBR",2009,2.18386e+12
"GBR",2010,2.25626e+12
"GBR",2011,2.44541e+12
"GEO",1990,7737994864
"GEO",1991,6337314652
"GEO",1992,3691110628
"GEO",1993,2701180604
"GEO",1994,2513870709
"GEO",1995,2693731880
"GEO",1996,3094915506
"GEO",1997,3510540844
"GEO",1998,3613500142
"GEO",1999,2800024342
"GEO",2000,3057453461
"GEO",2001,3219487823
"GEO",2002,3395778661
"GEO",2003,3991374540
"GEO",2004,5125273877
"GEO",2005,6411147323
"GEO",2006,7761900179
"GEO",2007,10172260738
"GEO",2008,12799337250
"GEO",2009,10766836277
"GEO",2010,11638236643
"GEO",2011,14366527680
"GGY",1960,15142143125.8571
"GGY",1961,16238768745.4714
"GGY",1962,17268458399.6
"GGY",1963,18411665238.8714
"GGY",1964,20308322116.1286
"GGY",1965,22093234029.2
"GGY",1966,23678884806.6286
"GGY",1967,24897886048.8857
"GGY",1968,24254125344.2286
"GGY",1969,26381600990.0571
"GGY",1970,25699082071.1338
"GGY",1971,28858548434.0187
"GGY",1972,33642155579.1875
"GGY",1973,39791418339.9625
"GGY",1974,44147233605.0125
"GGY",1975,53191894439.5875
"GGY",1976,53998143075.3375
"GGY",1977,60092667262.375
"GGY",1978,72545574729.425
"GGY",1979,90474398120.625
"GGY",1980,110662375805.5
"GGY",1981,104314224345.863
"GGY",1982,99322238357.65
"GGY",1983,94614440759.275
"GGY",1984,91751705282.0875
"GGY",1985,96875565448.225
"GGY",1986,122426356430.812
"GGY",1987,134083573507.367
"GGY",1988,157305729812.067
"GGY",1989,160403371326.133
"GGY",1990,172249125059.5
"GGY",1991,176839718858.4
"GGY",1992,182308676418
"GGY",1993,159904682955.09
"GGY",1994,173155983032.1
"GGY",1995,178608279565.273
"GGY",1996,188195479746.818
"GGY",1997,198534800563.455
"GGY",1998,191112215124
"GGY",1999,196438907202.417
"GGY",2000,192202615018.167
"GGY",2001,191167270100.667
"GGY",2002,209942809582.833
"GGY",2003,248731843351
"GGY",2004,292053202940.167
"GGY",2005,308570280593.417
"GGY",2006,332105595921.167
"GGY",2007,384476128113.833
"GGY",2008,382848450631.333
"GGY",2009,319570546063.667
"GGY",2010,332250184915.628
"GGY",2011,366386484908.522
"GHA",1960,1217790385
"GHA",1961,1302394180
"GHA",1962,1382515654
"GHA",1963,1541077734
"GHA",1964,1731576345
"GHA",1965,2054023258
"GHA",1966,2126860962
"GHA",1967,1747536190
"GHA",1968,1667105562
"GHA",1969,1961756427
"GHA",1970,2215322843
"GHA",1971,2417591968
"GHA",1972,2112593380
"GHA",1973,2465633787
"GHA",1974,2894472084
"GHA",1975,2810106288
"GHA",1976,2765339025
"GHA",1977,3189542912
"GHA",1978,3662495575
"GHA",1979,4020227804
"GHA",1980,4445228031
"GHA",1981,4222441904
"GHA",1982,4035994542
"GHA",1983,4057275047
"GHA",1984,4412279889
"GHA",1985,4504342092
"GHA",1986,5727602711
"GHA",1987,5074830092
"GHA",1988,5197840964
"GHA",1989,5251764396
"GHA",1990,5889175898
"GHA",1991,6603131296
"GHA",1992,6416079583
"GHA",1993,5968905679
"GHA",1994,5446370115
"GHA",1995,6464389656
"GHA",1996,6932984635
"GHA",1997,6891433841
"GHA",1998,7482072380
"GHA",1999,7718110781
"GHA",2000,4982849054
"GHA",2001,5314871684
"GHA",2002,6166197192
"GHA",2003,7632720680
"GHA",2004,8881419348
"GHA",2005,10731883141
"GHA",2006,20410257646
"GHA",2007,24757642258
"GHA",2008,28528046011
"GHA",2009,25978537279
"GHA",2010,32174839713
"GHA",2011,39199656051
"GIB",1960,15024285747
"GIB",1961,16777656572.25
"GIB",1962,18879558243.75
"GIB",1963,21660217375.75
"GIB",1964,23858792023
"GIB",1965,26255788923.5
"GIB",1966,28991732807
"GIB",1967,31914297936.75
"GIB",1968,33921795833.25
"GIB",1969,37839727951
"GIB",1970,33967477652.82
"GIB",1971,37728487448.18
"GIB",1972,44971189628.2
"GIB",1973,56396704645.9
"GIB",1974,65710904533.36
"GIB",1975,75517874296.34
"GIB",1976,76374350820.16
"GIB",1977,86613287016.68
"GIB",1978,105133885901.3
"GIB",1979,133377781989.4
"GIB",1980,154746319187.4
"GIB",1981,138920189626.6
"GIB",1982,137081946742.2
"GIB",1983,133604918500.2
"GIB",1984,110449795676.167
"GIB",1985,114447083519.333
"GIB",1986,159436893949.333
"GIB",1987,199971862416.167
"GIB",1988,226124013707.667
"GIB",1989,239531714451.5
"GIB",1990,234610018036.875
"GIB",1991,248017441948.125
"GIB",1992,266007801645.587
"GIB",1993,220112266259.5
"GIB",1994,202108405442.333
"GIB",1995,225162914172.111
"GIB",1996,244658378346.889
"GIB",1997,230558379919.889
"GIB",1998,237895536749.333
"GIB",1999,238120713961.444
"GIB",2000,198170458397.14
"GIB",2001,204119849488.6
"GIB",2002,225615451769.6
"GIB",2003,283726711058.5
"GIB",2004,329352237712.3
"GIB",2005,345710565514.9
"GIB",2006,369225191157.9
"GIB",2007,424959474446.1
"GIB",2008,466302747698.9
"GIB",2009,427491102775.6
"GIB",2010,409030314194
"GIB",2011,435431364175.9
"GIN",1986,1922600899
"GIN",1987,2041538057
"GIN",1988,2384295764
"GIN",1989,2432029380
"GIN",1990,2666616177
"GIN",1991,3014890569
"GIN",1992,3284625277
"GIN",1993,3279063318
"GIN",1994,3383218923
"GIN",1995,3693753379
"GIN",1996,3869032271
"GIN",1997,3783788551
"GIN",1998,3588375984
"GIN",1999,3461282190
"GIN",2000,2995360969
"GIN",2001,2833442750
"GIN",2002,2949637039
"GIN",2003,3446442219
"GIN",2004,3666349049
"GIN",2005,2937072009
"GIN",2006,2821346684
"GIN",2007,4209332040
"GIN",2008,3778259934
"GIN",2009,4164652171
"GIN",2010,4735956476
"GIN",2011,5089487834
"Glorioso Islands",1960,414205038.7125
"Glorioso Islands",1961,423843606.415
"Glorioso Islands",1962,455893351.3425
"Glorioso Islands",1963,479001349.365
"Glorioso Islands",1964,511541437.2125
"Glorioso Islands",1965,522702931.525
"Glorioso Islands",1966,584650797.465
"Glorioso Islands",1967,619352589.9025
"Glorioso Islands",1968,671939752.5625
"Glorioso Islands",1969,707863129.8725
"Glorioso Islands",1970,762471710.915
"Glorioso Islands",1971,832742366.93
"Glorioso Islands",1972,974113976.6525
"Glorioso Islands",1973,1174782377.38
"Glorioso Islands",1974,1350382346.8225
"Glorioso Islands",1975,1575261883.465
"Glorioso Islands",1976,1443985998.45
"Glorioso Islands",1977,1648696031.432
"Glorioso Islands",1978,1928732684.682
"Glorioso Islands",1979,2326373125.04
"Glorioso Islands",1980,2406387951.45714
"Glorioso Islands",1981,2299568511.11429
"Glorioso Islands",1982,2240742735.32857
"Glorioso Islands",1983,2116505199.5
"Glorioso Islands",1984,2085104450.08571
"Glorioso Islands",1985,2004073629.7875
"Glorioso Islands",1986,2644365090.84286
"Glorioso Islands",1987,2075992110.3875
"Glorioso Islands",1988,2451172994.98889
"Glorioso Islands",1989,2412413970.2
"Glorioso Islands",1990,2562907246.14444
"Glorioso Islands",1991,2806331083.4625
"Glorioso Islands",1992,2520352440.35556
"Glorioso Islands",1993,2259788966.67778
"Glorioso Islands",1994,2449864295.68889
"Glorioso Islands",1995,2840494015.7
"Glorioso Islands",1996,3568690643.4
"Glorioso Islands",1997,3811890994.26667
"Glorioso Islands",1998,4195063476.77778
"Glorioso Islands",1999,4134375721.53333
"Glorioso Islands",2000,4184785762.85556
"Glorioso Islands",2001,4289920444.02222
"Glorioso Islands",2002,4392786182.02222
"Glorioso Islands",2003,4981504686.22222
"Glorioso Islands",2004,5371733454.72222
"Glorioso Islands",2005,5988230825.84444
"Glorioso Islands",2006,6594806106.82222
"Glorioso Islands",2007,7877488198.6
"Glorioso Islands",2008,9329731237.13333
"Glorioso Islands",2009,9248192673.47778
"Glorioso Islands",2010,9726550150.7674
"Glorioso Islands",2011,10758587163.9159
"GLP",1960,197855935.317258
"GLP",1961,212068258.634769
"GLP",1962,236880828.842752
"GLP",1963,261995614.312114
"GLP",1964,286120934.40671
"GLP",1965,302633096.525754
"GLP",1966,331550490.674753
"GLP",1967,363211147.618282
"GLP",1968,388970746.562084
"GLP",1969,434002190.677619
"GLP",1970,703170190.435013
"GLP",1971,809100524.829148
"GLP",1972,938818117.671417
"GLP",1973,1089966823.70686
"GLP",1974,1270197106.09597
"GLP",1975,1439646700.87944
"GLP",1976,1539049796.04506
"GLP",1977,1325723797.33829
"GLP",1978,1509950752.98769
"GLP",1979,1593543216.50239
"GLP",1980,1782595337.5987
"GLP",1981,1907252082.61374
"GLP",1982,2041040687.06252
"GLP",1983,2140556042.08724
"GLP",1984,2299482992.11726
"GLP",1985,2118523672.83247
"GLP",1986,2208593681.82842
"GLP",1987,2336506001.82158
"GLP",1988,2497297425.96947
"GLP",1989,2634223214.4904
"GLP",1990,2827947370.64538
"GLP",1991,2621884417.82909
"GLP",1992,2626179503.46513
"GLP",1993,2771377969.26247
"GLP",1994,3245242560.42398
"GLP",1995,3531764444.03138
"GLP",1996,3400666970.15553
"GLP",1997,3827908590.91967
"GLP",1998,4169197214.39585
"GLP",1999,4456612857.87237
"GLP",2000,4788888023.36448
"GLP",2001,5116504350.5852
"GLP",2002,5341130872.52034
"GLP",2003,5713128588.87675
"GLP",2004,6092988534.29163
"GLP",2005,6955474350.13614
"GLP",2006,7233804944.01365
"GLP",2007,7861856229.67417
"GLP",2008,8440213840.09183
"GLP",2009,8267721855.10303
"GLP",2010,8708008500.88324
"GLP",2011,9303674722.91377
"GMB",1966,44212088.42
"GMB",1967,46695008.77
"GMB",1968,41160065.83
"GMB",1969,45168072.25
"GMB",1970,52296083.65
"GMB",1971,55728655.8
"GMB",1972,59160575.51
"GMB",1973,75187768.35
"GMB",1974,95796033.65
"GMB",1975,115179737.7
"GMB",1976,112190820.8
"GMB",1977,138093125.5
"GMB",1978,171833061.6
"GMB",1979,207112675.1
"GMB",1980,241083133.6
"GMB",1981,218767700.4
"GMB",1982,216050529.6
"GMB",1983,213448602.1
"GMB",1984,177340913.1
"GMB",1985,225726357.9
"GMB",1986,185646984.5
"GMB",1987,220626480.9
"GMB",1988,266672204.9
"GMB",1989,284120333.2
"GMB",1990,317083688.7
"GMB",1991,690311096.9
"GMB",1992,714254262.5
"GMB",1993,755040938.5
"GMB",1994,746493959.2
"GMB",1995,785999882.1
"GMB",1996,848239400.9
"GMB",1997,803633366.3
"GMB",1998,840285268.9
"GMB",1999,814724059.8
"GMB",2000,782913866.1
"GMB",2001,687410628.7
"GMB",2002,578235309.8
"GMB",2003,487038678.2
"GMB",2004,578785600.7
"GMB",2005,624173996.3
"GMB",2006,655068112.3
"GMB",2007,798869805.1
"GMB",2008,965771303
"GMB",2009,900629373
"GMB",2010,951805801.3
"GMB",2011,898282865.9
"GNB",1970,78733538.81
"GNB",1971,78540000
"GNB",1972,87702857.14
"GNB",1973,89374185.14
"GNB",1974,98775303.64
"GNB",1975,108985752.2
"GNB",1976,112386559.1
"GNB",1977,114971282.2
"GNB",1978,122666792.3
"GNB",1979,118537824.8
"GNB",1980,110653830.7
"GNB",1981,154731919.8
"GNB",1982,165523638.9
"GNB",1983,163577519.3
"GNB",1984,138478894.6
"GNB",1985,143856252.4
"GNB",1986,130225023.3
"GNB",1987,173836364.4
"GNB",1988,164458118.2
"GNB",1989,213143017.5
"GNB",1990,243961995
"GNB",1991,257150572.5
"GNB",1992,226313492.8
"GNB",1993,236880814.1
"GNB",1994,235619994.8
"GNB",1995,253966919.8
"GNB",1996,270419779.4
"GNB",1997,268551010.9
"GNB",1998,206457553.4
"GNB",1999,224446652.1
"GNB",2000,215456617.7
"GNB",2001,199034556.2
"GNB",2002,203614227
"GNB",2003,475221697.9
"GNB",2004,522651787.7
"GNB",2005,572853553.5
"GNB",2006,578517348.9
"GNB",2007,690721769.2
"GNB",2008,842890956.1
"GNB",2009,832530156.8
"GNB",2010,835390893
"GNB",2011,967762548.7
"GNQ",1962,9122751.678
"GNQ",1963,10840095.29
"GNQ",1964,12712471.29
"GNQ",1965,64748333.33
"GNQ",1966,69110000
"GNQ",1967,72317446.93
"GNQ",1968,67514285.71
"GNQ",1969,67225714.29
"GNQ",1970,66331428.57
"GNQ",1971,64946954.76
"GNQ",1972,65429198.24
"GNQ",1973,81203226.91
"GNQ",1974,94159862.71
"GNQ",1975,104295643.4
"GNQ",1976,103653049.9
"GNQ",1977,103987520.1
"GNQ",1985,79590807.29
"GNQ",1986,98848733.18
"GNQ",1987,119714630.3
"GNQ",1988,127202886.8
"GNQ",1989,112007296.4
"GNQ",1990,132134191.6
"GNQ",1991,130596844.3
"GNQ",1992,154183095.9
"GNQ",1993,152128984
"GNQ",1994,125744103.9
"GNQ",1995,163980574
"GNQ",1996,259073825.5
"GNQ",1997,497742517.3
"GNQ",1998,455799968
"GNQ",1999,872016821.4
"GNQ",2000,1242848857
"GNQ",2001,1736116149
"GNQ",2002,2146760314
"GNQ",2003,2952359370
"GNQ",2004,5240842261
"GNQ",2005,8217368425
"GNQ",2006,9602960533
"GNQ",2007,12575148296
"GNQ",2008,18425039290
"GNQ",2009,12222195530
"GNQ",2010,14500472162
"GNQ",2011,19789801404
"GRC",1960,4446528165
"GRC",1961,5016048786
"GRC",1962,5327573509
"GRC",1963,5949478035
"GRC",1964,6680298251
"GRC",1965,7600579093
"GRC",1966,8455611129
"GRC",1967,9136711288
"GRC",1968,9915140546
"GRC",1969,11266091571
"GRC",1970,12529700163
"GRC",1971,13914172675
