"site_id","site_name","biorgn","rgn","yr_start","yr_end","area_cat","change_rate","year","area_ha","pub"
119,"Esperance Bay","Temperate Southern Oceans","Australia",1956,2001,"<1000ha","-0.57",1995,463,27
119,"Esperance Bay","Temperate Southern Oceans","Australia",1956,2001,"<1000ha","-0.57",2001,453,27
120,"Warnbro Sound","Temperate Southern Oceans","Australia",1953,2002,"<1000ha","-0.64",1953,273,28
120,"Warnbro Sound","Temperate Southern Oceans","Australia",1953,2002,"<1000ha","-0.64",1963,263,28
120,"Warnbro Sound","Temperate Southern Oceans","Australia",1953,2002,"<1000ha","-0.64",1989,265,28
120,"Warnbro Sound","Temperate Southern Oceans","Australia",1953,2002,"<1000ha","-0.64",1995,223,28
120,"Warnbro Sound","Temperate Southern Oceans","Australia",1953,2002,"<1000ha","-0.64",2002,200,28
121,"Swan-Canning Estuary","Temperate Southern Oceans","Australia",1976,1982,"<1000ha","0.87",1976,563,28
121,"Swan-Canning Estuary","Temperate Southern Oceans","Australia",1976,1982,"<1000ha","0.87",1982,593,28
123,"Princess Royal Harbour","Temperate Southern Oceans","Australia",1976,1982,"<1000ha","0.87",1960,1440,29
123,"Princess Royal Harbour","Temperate Southern Oceans","Australia",1976,1982,"<1000ha","0.87",1988,250,29
124,"Oyster Harbour","Temperate Southern Oceans","Australia",1960,1988,"<1000ha","-5.52",1960,610,30
124,"Oyster Harbour","Temperate Southern Oceans","Australia",1960,1988,"<1000ha","-5.52",1988,130,30
126,"Hamblin Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<100ha","-9.78",1987,17.3,31
126,"Hamblin Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<100ha","-9.78",1988,19.3,31
126,"Hamblin Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<100ha","-9.78",1989,14.6,31
126,"Hamblin Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<100ha","-9.78",1992,10.1,31
126,"Hamblin Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<100ha","-9.78",1997,6.5,31
127,"Eel Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,2000,"<10ha","undefined",1987,14.3,31
127,"Eel Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,2000,"<10ha","undefined",1988,13.3,31
127,"Eel Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,2000,"<10ha","undefined",1989,12.1,31
127,"Eel Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,2000,"<10ha","undefined",1992,6.2,31
127,"Eel Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,2000,"<10ha","undefined",1994,0.66,31
127,"Eel Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,2000,"<10ha","undefined",2000,0,31
128,"Jehu Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<10ha","-17.77",1987,11.8,31
128,"Jehu Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<10ha","-17.77",1988,9.6,31
128,"Jehu Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<10ha","-17.77",1989,4.3,31
128,"Jehu Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<10ha","-17.77",1992,4.5,31
128,"Jehu Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1997,"<10ha","-17.77",1997,2,31
129,"Central Basin, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<100ha","-27.88",1987,23.2,31
129,"Central Basin, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<100ha","-27.88",1988,9.7,31
129,"Central Basin, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<100ha","-27.88",1989,12.6,31
129,"Central Basin, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<100ha","-27.88",1992,5.8,31
130,"Great River, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<10ha","-24.87",1987,14.4,31
130,"Great River, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<10ha","-24.87",1988,10.4,31
130,"Great River, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<10ha","-24.87",1989,6,31
130,"Great River, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<10ha","-24.87",1992,4.2,31
131,"Tim's Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<10ha","1.75",1987,2.4,31
131,"Tim's Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<10ha","1.75",1988,2.3,31
131,"Tim's Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<10ha","1.75",1989,2.3,31
131,"Tim's Pond, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<10ha","1.75",1992,2.6,31
132,"Offshore, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<1ha","-1.84",1987,1,31
132,"Offshore, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<1ha","-1.84",1988,0.9,31
132,"Offshore, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<1ha","-1.84",1989,0.8,31
132,"Offshore, Waquoit Bay","Temperate North Atlantic","USA",1987,1992,"<1ha","-1.84",1992,0.9,31
133,"Ninigret Pond","Temperate North Atlantic","USA",1960,1992,"<10ha","-1.68",1960,5.2,32
133,"Ninigret Pond","Temperate North Atlantic","USA",1960,1992,"<10ha","-1.68",1974,4.4,32
133,"Ninigret Pond","Temperate North Atlantic","USA",1960,1992,"<10ha","-1.68",1980,3.3,32
133,"Ninigret Pond","Temperate North Atlantic","USA",1960,1992,"<10ha","-1.68",1992,3.1,32
134,"Japan","Temperate North Pacific","Japan",1978,1991,">1000ha","-0.3",1978,51500,33
134,"Japan","Temperate North Pacific","Japan",1978,1991,">1000ha","-0.3",1991,49500,33
136,"Puget Sound","Temperate North Pacific","USA",2000,2004,">1000ha","8.27",2000,14470,34
136,"Puget Sound","Temperate North Pacific","USA",2000,2004,">1000ha","8.27",2001,20990,34
136,"Puget Sound","Temperate North Pacific","USA",2000,2004,">1000ha","8.27",2002,20390,34
136,"Puget Sound","Temperate North Pacific","USA",2000,2004,">1000ha","8.27",2003,20620,34
136,"Puget Sound","Temperate North Pacific","USA",2000,2004,">1000ha","8.27",2004,20140,34
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",1943,305,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",1986,43.2,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",1989,34.8,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",1992,67.1,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",1994,61.7,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",1996,119.8,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",1999,205.3,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",2001,214.9,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",2003,241.7,35
137,"Indian River Lagoon Segment SV","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.31",2005,252,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",1943,233,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",1986,18,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",1989,47.1,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",1992,29.9,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",1994,92.5,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",1996,134.3,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",1999,194.5,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",2001,220.4,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",2003,242.3,35
138,"Lagoon Segment NV","Tropical Atlantic","USA",1943,2005,"<1000ha","0.08",2005,245,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",1943,411.8,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",1986,243.8,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",1989,240.8,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",1992,246.5,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",1994,152.4,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",1996,240.5,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",1999,243.1,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",2001,264.5,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",2003,267.8,35
139,"Indian River Lagoon Segment MP","Tropical Atlantic","USA",1943,2005,"<1000ha","-0.68",2005,269.5,35
140,"Bermuda Platform","Tropical Atlantic","Bermuda",1997,2004,">1000ha","-3.66",1997,2100,36
140,"Bermuda Platform","Tropical Atlantic","Bermuda",1997,2004,">1000ha","-3.66",2004,1625,36
164,"Lower Laguna Madre","Tropical Atlantic","USA",1965,1988,">1000ha","-0.8",1965,66608,37
164,"Lower Laguna Madre","Tropical Atlantic","USA",1965,1988,">1000ha","-0.8",1974,54468,37
164,"Lower Laguna Madre","Tropical Atlantic","USA",1965,1988,">1000ha","-0.8",1988,55437,37
165,"Turkey Point","Tropical Atlantic","USA",1967,1969,"<100ha","undefined",1967,20.2,38
165,"Turkey Point","Tropical Atlantic","USA",1967,1969,"<100ha","undefined",1968,13.1,38
165,"Turkey Point","Tropical Atlantic","USA",1967,1969,"<100ha","undefined",1969,0,38
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1984,270,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1985,172,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1986,203,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1987,321,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1989,490,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1990,608,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1991,635,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1992,778,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1993,813,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1994,757,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1995,703,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1996,709,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1997,667,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1998,659,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",1999,640,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",2000,725,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",2001,944,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",2002,1120,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",2003,352,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",2004,742,39
201,"CB5MH - Chesapeak Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","6.22",2005,997,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1984,305,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1985,328,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1986,322,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1987,242,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1989,351,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1990,373,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1991,396,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1992,467,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1993,512,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1994,454,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1995,431,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1996,396,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1997,362,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1998,313,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",1999,268,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",2000,288,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",2001,289,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",2002,310,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",2003,286,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",2004,198,39
202,"CB6PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<1000ha","-0.76",2005,260,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1984,2822,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1985,2899,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1986,2989,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1987,2942,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1989,3241,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1990,3324,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1991,4007,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1992,4151,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1993,4470,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1994,4014,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1995,3560,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1996,3831,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1997,3937,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1998,3617,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",1999,3335,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",2000,3403,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",2001,3712,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",2002,3966,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",2003,3720,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",2004,2896,39
203,"CB7PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,">1000ha","0.74",2005,3294,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1984,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1985,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1986,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1987,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1989,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1990,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1991,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1992,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1993,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1994,0,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1995,4,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1996,4,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1997,4,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1998,4,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",1999,3,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",2000,3,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",2001,3,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",2002,4,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",2003,2,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",2004,2,39
204,"CB8PH - Chesapeake Bay","Temperate North Atlantic","USA",1984,2005,"<10ha","undefined",2005,4,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1984,0,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1985,0,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1986,0,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1987,3,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1989,4,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1990,3,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1991,3,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1992,3,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1993,4,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1994,6,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1995,15,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1996,19,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1997,76,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1998,52,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",1999,31,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",2000,38,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",2001,94,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",2002,114,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",2003,53,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",2004,30,39
206,"JMSPH-James","Temperate North Atlantic","USA",1984,2005,"<100ha","undefined",2005,0,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1984,38,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1985,37,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1986,43,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1987,40,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1989,38,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1990,29,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1991,24,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1992,20,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1993,21,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1994,43,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1995,13,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1996,30,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1997,16,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1998,17,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",1999,38,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",2000,19,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",2001,17,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",2002,16,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",2003,0,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",2004,4,39
207,"LYNPH- Lynnhaven","Temperate North Atlantic","USA",1984,2005,"<100ha","-7.42",2005,8,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1984,2736,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1985,2847,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1986,2821,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1987,2913,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1989,3667,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1990,3983,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1991,4287,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1992,4361,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1993,4430,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1994,4375,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1995,4389,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1996,4303,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1997,4442,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1998,4082,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",1999,3584,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",2000,3694,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",2001,3850,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",2002,3538,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",2003,3423,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",2004,3055,39
208,"MOBPH- Mobjack","Temperate North Atlantic","USA",1984,2005,">1000ha","0.3",2005,2916,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1984,10,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1985,10,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1986,10,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1987,43,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1989,142,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1990,242,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1991,270,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1992,323,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1993,435,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1994,250,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1995,144,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1996,142,39
209,"PIAMH - Piankatank","Temperate North Atlantic","USA",1984,2005,"<1000ha","14.52",1997,175,39
