"loiczid","weighted_mean_cat","weighted_mean_trend"
111576,0.14,-0.176471
111577,0.133333,-0.166667
111578,0.133333,-0.166667
111579,0.090228,-0.344086
111580,0.0894992,-0.34629
111581,0.0894992,-0.34629
111582,0.0894992,-0.34629
111583,0.14,-0.176471
111584,0.14359,-0.1875
111585,0.147368,-0.1875
111586,0.147368,-0.1875
111587,0.147368,-0.1875
111588,0.14359,-0.1875
111736,0.123636,-0.210526
111737,0.129825,-0.210526
111738,0.129825,-0.2
111739,0.132143,-0.2
111740,0.131034,-0.214286
111741,0.129825,-0.2
111742,0.129825,-0.2
111743,0.132143,-0.2
111744,0.132143,-0.2
111745,0.132143,-0.2
111746,0.132143,-0.2
111747,0.129825,-0.190476
111748,0.125,-0.175
111765,0.121311,-0.181818
111766,0.121311,-0.181818
111767,0.109677,-0.181818
111768,0.107937,-0.181818
111769,0.107937,-0.181818
111770,0.107937,-0.181818
111771,0.109677,-0.181818
111772,0.111475,-0.181818
111773,0.109677,-0.181818
111774,0.111475,-0.181818
111775,0.11,-0.181818
111776,0.1125,-0.181818
111777,0.114286,-0.181818
111778,0.110769,-0.166667
111779,0.110769,-0.166667
111780,0.109091,-0.166667
111781,0.105882,-0.166667
111782,0.0583784,-0.0818182
111783,0.0596774,-0.126984
111784,0.0377295,-0.107759
111785,0.0385621,-0.130081
111786,0.0390805,-0.135246
111787,0.0375635,-0.123932
111793,0.0681818,-0.120482
111794,0.0649746,-0.121951
111795,0.0621622,-0.132948
111796,0.0700315,-0.173387
111797,0.0623318,-0.135838
111798,0.0626126,-0.139535
111799,0.0708661,-0.134259
111800,0.0915663,-0.172414
111801,0.107895,-0.189655
111802,0.109333,-0.189655
111803,0.109333,-0.178571
111804,0.109333,-0.178571
111805,0.105556,-0.178571
111806,0.107895,-0.172414
111807,0.113924,-0.193548
111808,0.111111,-0.193548
111809,0.103704,-0.193548
111810,0.0891304,-0.166667
111811,0.0715867,-0.137168
111812,0.0722022,-0.13913
111813,0.072028,-0.135593
111814,0.07,-0.152
111815,0.0670659,-0.143617
111816,0.0683544,-0.137363
111817,0.0764706,-0.137427
111818,0.0737589,-0.135057
111819,0.0716279,-0.133333
111820,0.0750572,-0.138889
111821,0.0711382,-0.148438
111822,0.0685714,-0.149215
111823,0.0672165,-0.144737
111824,0.0672131,-0.145833
111825,0.0672098,-0.145833
111826,0.0693878,-0.146597
111827,0.0689655,-0.145833
111828,0.0711656,-0.171756
111829,0.0690096,-0.15873
111830,0.0710623,-0.151639
111831,0.0726619,-0.153226
111832,0.070625,-0.169173
111833,0.0693498,-0.17037
111834,0.0668919,-0.140496
111835,0.0678832,-0.135593
111836,0.0676157,-0.149194
111837,0.0683438,-0.144737
111838,0.0680585,-0.143979
111839,0.0654804,-0.143443
111840,0.0695971,-0.127193
111841,0.0701754,-0.132479
111842,0.0750958,-0.13964
111843,0.0792308,-0.146018
111844,0.111628,-0.216667
111845,0.121053,-0.232143
111846,0.121739,-0.222222
111847,0.125373,-0.222222
111848,0.129231,-0.222222
111906,0.15,-0.24
111907,0.15,-0.24
111908,0.142373,-0.229167
111909,0.14,-0.229167
111910,0.137705,-0.22
111911,0.141935,-0.230769
111912,0.139683,-0.222222
111913,0.1375,-0.222222
111914,0.1375,-0.222222
111915,0.135385,-0.214286
111916,0.133333,-0.214286
111917,0.127536,-0.2
111918,0.125714,-0.2
111920,0.12,-0.183333
111921,0.116667,-0.177419
111922,0.116667,-0.177419
111923,0.119444,-0.177419
111924,0.116456,-0.157143
111925,0.0788571,-0.125
111926,0.123849,-0.212871
111927,0.12963,-0.209677
111928,0.130435,-0.195122
112047,0.0842653,-0.298193
112048,0.0818851,-0.296667
112049,0.0792169,-0.280277
112050,0.0756579,-0.286561
112051,0.0690037,-0.277293
112052,0.0681319,-0.272926
112053,0.066789,-0.273128
112054,0.0847059,-0.173077
112055,0.0654611,-0.270386
112056,0.0647788,-0.269231
112057,0.0641577,-0.269397
112058,0.0646209,-0.26824
112059,0.0646209,-0.26824
112060,0.0642984,-0.264463
112061,0.0671233,-0.269685
112062,0.0798469,-0.280488
112063,0.0773371,-0.282895
112064,0.0700617,-0.277372
112065,0.0835025,-0.290769
112066,0.0832704,-0.289634
112067,0.0833542,-0.290274
112068,0.0821782,-0.28852
112069,0.082266,-0.29003
112070,0.0805271,-0.3
112071,0.069459,-0.283951
112072,0.107895,-0.192308
112073,0.117143,-0.217391
112074,0.122388,-0.227273
112075,0.122388,-0.227273
112076,0.125373,-0.23913
112098,0.104918,-0.2
112099,0.104918,-0.2
112100,0.0967742,-0.184211
112101,0.103125,-0.175
112102,0.0971429,-0.173913
112103,0.0535714,-0.251479
112104,0.06944,-0.262397
112105,0.0540416,-0.255682
112106,0.0527363,-0.248555
112107,0.0523457,-0.25
112108,0.0536946,-0.234756
112109,0.0757447,-0.297927
112110,0.0806957,-0.284188
112111,0.0759494,-0.276786
112120,0.075,-0.222222
112121,0.0761578,-0.228507
112122,0.0682578,-0.222892
112123,0.0503597,-0.135922
112124,0.1,-0.173077
112125,0.106061,-0.181818
112126,0.109375,-0.190476
112127,0.112903,-0.181818
112128,0.118644,-0.2
112138,0.115254,-0.210526
112139,0.116667,-0.2
112140,0.116667,-0.2
112141,0.113793,-0.184211
112142,0.11,-0.175
112143,0.0771654,-0.289037
112144,0.0765891,-0.288779
112145,0.0850174,-0.303526
112146,0.0842875,-0.3
112147,0.0883028,-0.30344
112148,0.0879908,-0.303704
112149,0.0739003,-0.301493
112150,0.0762053,-0.289037
112151,0.0953846,-0.159091
112152,0.101754,-0.142857
112153,0.0903226,-0.119048
112154,0.075,-0.293313
112155,0.0864865,-0.313702
112156,0.0823658,-0.308824
112157,0.0828415,-0.305623
112158,0.0819196,-0.30597
112160,0.0651724,-0.284836
112161,0.0631034,-0.280992
112162,0.0625455,-0.284483
112163,0.0634921,-0.283898
112164,0.0737357,-0.298419
112165,0.0744409,-0.3
112166,0.0753943,-0.301887
112179,0.0903111,-0.31741
112180,0.0886186,-0.314737
112181,0.0899379,-0.322034
112182,0.1,-0.189655
112183,0.112329,-0.203704
112184,0.111429,-0.192308
112185,0.109375,-0.1875
112186,0.107692,-0.1875
112187,0.107692,-0.1875
112188,0.0942857,-0.16
112189,0.0898551,-0.16
112190,0.025522,-0.112121
112191,0.0255814,-0.111446
112192,0.0878788,-0.145833
112193,0.0901408,-0.145833
112194,0.0833333,-0.148148
112195,0.0905405,-0.234694
112196,0.0846154,-0.12963
112197,0.0745098,-0.15625
112198,0.0942434,-0.308316
112199,0.091875,-0.316135
112200,0.090045,-0.30622
112201,0.0903023,-0.303599
112202,0.0929178,-0.311755
112203,0.0907005,-0.300604
112204,0.0898254,-0.299094
112205,0.0903846,-0.300604
112206,0.0902102,-0.299849
112207,0.0913309,-0.300303
112208,0.0918012,-0.30138
112209,0.0914321,-0.30245
112210,0.0897985,-0.299685
112211,0.088005,-0.298752
112212,0.0856745,-0.303754
112213,0.0906902,-0.311215
112214,0.0676471,-0.145833
112215,0.112195,-0.184211
112216,0.122222,-0.1875
112217,0.123529,-0.166667
112218,0.127273,-0.166667
112219,0.141176,-0.2
112232,0.145455,-0.2
112233,0.141176,-0.2
112234,0.145455,-0.2
112235,0.145455,-0.2
112236,0.145455,-0.2
112237,0.145455,-0.2
112238,0.145455,-0.2
112239,0.145455,-0.2
112240,0.145455,-0.2
112241,0.145455,-0.2
112242,0.145455,-0.2
112243,0.141176,-0.1875
112244,0.141176,-0.1875
112245,0.141176,-0.1875
112246,0.145455,-0.2
112247,0.141176,-0.2
112248,0.12973,-0.176471
112249,0.0668712,-0.242857
112250,0.0669739,-0.242857
112251,0.0669739,-0.242857
112252,0.15,-0.2
112253,0.15,-0.2
112254,0.15,-0.2
112255,0.15,-0.2
112256,0.15,-0.2
112257,0.15,-0.2
112258,0.15,-0.2
112259,0.15,-0.2
112260,0.15,-0.2
112261,0.15,-0.2
112262,0.15,-0.2
112263,0.15,-0.2
112264,0.15,-0.2
112265,0.15,-0.2
112266,0.15,-0.2
112277,0.16,-0.1875
112278,0.137143,-0.1875
112279,0.15,-0.2
112280,0.145455,-0.1875
112281,0.155556,-0.176471
112282,0.145455,-0.1875
112283,0.0801205,-0.305732
112284,0.0801788,-0.306854
112285,0.0808889,-0.305901
112286,0.0810089,-0.305901
112287,0.0809023,-0.306349
112288,0.147368,-0.176471
112289,0.0817647,-0.311709
112290,0.0812865,-0.314063
112291,0.0812865,-0.314063
112292,0.0811679,-0.314063
112293,0.0814056,-0.311709
112294,0.0811679,-0.312303
112295,0.0811679,-0.312303
112296,0.0812865,-0.312303
112297,0.0812865,-0.312303
112298,0.0617143,-0.169811
112299,0.0883573,-0.338028
112300,0.0868339,-0.335616
112301,0.0799472,-0.325
112302,0.0894992,-0.34629
112303,0.0899351,-0.344086
112304,0.147368,-0.1875
112305,0.14359,-0.1875
112306,0.147368,-0.1875
112307,0.14359,-0.1875
112308,0.14359,-0.1875
112456,0.132143,-0.210526
112457,0.132143,-0.210526
112458,0.125926,-0.210526
112459,0.132143,-0.2
112460,0.123636,-0.2
112461,0.132143,-0.2
112462,0.132143,-0.2
112463,0.129825,-0.2
112464,0.132143,-0.2
112465,0.129825,-0.2
112466,0.132203,-0.214286
112467,0.125,-0.175
112468,0.126316,-0.190476
112492,0.111475,-0.181818
112493,0.111475,-0.181818
112494,0.113333,-0.181818
112495,0.113333,-0.181818
112496,0.113846,-0.181818
112497,0.113846,-0.181818
112498,0.11746,-0.181818
112499,0.115625,-0.181818
112500,0.115625,-0.181818
112501,0.105714,-0.166667
112502,0.107246,-0.166667
112503,0.107246,-0.166667
112504,0.105405,-0.18
112505,0.059322,-0.114754
112506,0.0595611,-0.180233
112507,0.0394231,-0.14
112508,0.0421585,-0.134921
112513,0.0711864,-0.130952
112514,0.064574,-0.138728
112515,0.0718563,-0.174419
112516,0.06787,-0.137615
112517,0.0702703,-0.134259
112518,0.0686347,-0.135135
112519,0.0921348,-0.177419
112520,0.0974359,-0.178571
112521,0.0987013,-0.178571
112522,0.107895,-0.189655
112523,0.106494,-0.189655
112524,0.110811,-0.189655
112525,0.107895,-0.189655
112526,0.103797,-0.183333
112527,0.1025,-0.183333
112528,0.0831461,-0.145161
112529,0.0701493,-0.137168
112530,0.0698529,-0.152542
112531,0.0705882,-0.154167
112532,0.0683871,-0.157258
112533,0.0660494,-0.15873
112534,0.0696017,-0.144444
112535,0.0682203,-0.137363
112536,0.0716553,-0.136364
112537,0.0814621,-0.136905
112538,0.0849315,-0.139394
112539,0.0890244,-0.175373
112540,0.074537,-0.136872
112541,0.0717724,-0.142077
112542,0.0703252,-0.150794
112543,0.0789082,-0.184564
112544,0.0700965,-0.15873
112545,0.0692771,-0.166667
112546,0.0743662,-0.172662
112547,0.0701461,-0.142473
112548,0.0695833,-0.141711
112549,0.0679487,-0.154762
112550,0.0690647,-0.144628
112551,0.0700422,-0.143617
112552,0.0731377,-0.145946
112553,0.0853933,-0.188356
112554,0.0862745,-0.183673
112555,0.0805882,-0.179577
112556,0.081337,-0.182759
112557,0.0788804,-0.189542
112558,0.0684685,-0.172662
112559,0.0678899,-0.171642
112560,0.0671186,-0.16129
112561,0.0686567,-0.132743
112562,0.0963855,-0.185185
112563,0.102326,-0.185185
112564,0.106024,-0.185185
112565,0.117143,-0.2
112566,0.115152,-0.2
112567,0.121212,-0.211538
112568,0.125,-0.211538
112628,0.142373,-0.229167
112629,0.142373,-0.229167
112630,0.14,-0.229167
112631,0.135484,-0.22
112632,0.135484,-0.22
112633,0.135484,-0.22
112634,0.135484,-0.22
112635,0.13125,-0.211538
112636,0.13125,-0.211538
112637,0.127273,-0.203704
112640,0.11831,-0.183333
112641,0.115068,-0.177419
112642,0.116667,-0.177419
112643,0.117808,-0.177419
112644,0.114286,-0.151515
112645,0.0813333,-0.118644
112646,0.118072,-0.22
112647,0.130481,-0.204819
112648,0.132979,-0.204819
112649,0.127602,-0.213483
112650,0.125991,-0.216667
112766,0.076,-0.277193
112767,0.0777159,-0.279412
112768,0.0791667,-0.278502
112769,0.0678141,-0.272177
112770,0.0676417,-0.274123
112771,0.0671256,-0.269388
112772,0.0656195,-0.272152
112773,0.0654611,-0.269397
112774,0.0654741,-0.270213
112775,0.066065,-0.271186
112776,0.0658273,-0.271186
112777,0.0652557,-0.27234
112778,0.0644366,-0.267932
112779,0.0656514,-0.267347
112780,0.0782493,-0.27476
112781,0.0785146,-0.278125
112782,0.0788586,-0.275915
112783,0.0777927,-0.274691
112784,0.0768571,-0.284053
112785,0.0688995,-0.281008
112786,0.0826633,-0.291667
112787,0.0827757,-0.291793
112788,0.0799414,-0.298951
112789,0.0686007,-0.282258
112790,0.0694444,-0.283058
112791,0.0694631,-0.283673
112792,0.117143,-0.217391
112793,0.120588,-0.217391
112794,0.116923,-0.227273
112795,0.124242,-0.227273
112796,0.123529,-0.23913
112818,0.106667,-0.2
112819,0.104918,-0.2
112820,0.0967742,-0.184211
112821,0.0923077,-0.175
112822,0.0971429,-0.173913
112823,0.0550649,-0.238994
112824,0.0681745,-0.261411
112825,0.0693227,-0.27619
112826,0.0728659,-0.26145
112827,0.0606695,-0.265152
112828,0.0547315,-0.23913
112829,0.0562249,-0.243523
112830,0.0796148,-0.278226
112831,0.0786713,-0.273109
112832,0.0796964,-0.267857
112840,0.0747592,-0.229064
112841,0.0736196,-0.227749
112842,0.0485246,-0.142857
112843,0.10137,-0.185185
112844,0.104478,-0.181818
112845,0.102941,-0.173913
112846,0.106061,-0.173913
112847,0.111111,-0.181818
112848,0.118644,-0.2
112858,0.116667,-0.2
112859,0.116667,-0.2
112860,0.116667,-0.2
112861,0.113793,-0.184211
112862,0.11,-0.175
112863,0.0773885,-0.29223
112864,0.0735166,-0.300296
112865,0.0845361,-0.29803
112866,0.0893138,-0.302885
112867,0.087964,-0.300971
112868,0.0787962,-0.306497
112869,0.0740525,-0.301187
112870,0.0768274,-0.289735
112871,0.110345,-0.166667
112872,0.108475,-0.166667
112873,0.0873239,-0.152174
112874,0.0753939,-0.308824
112875,0.0861635,-0.312796
112876,0.0834225,-0.310386
112877,0.084122,-0.308789
112878,0.0840085,-0.309069
112880,0.0733436,-0.291513
112881,0.0699634,-0.296218
112882,0.0765478,-0.273585
112883,0.0747592,-0.271635
112884,0.0707635,-0.301282
112885,0.0713128,-0.300388
112886,0.0762951,-0.303371
112899,0.089832,-0.317125
112900,0.0872378,-0.311579
112901,0.0903465,-0.322626
112902,0.1,-0.178571
112903,0.115493,-0.211538
112904,0.109375,-0.173913
112905,0.1,-0.173913
112906,0.1,-0.173913
112907,0.0955224,-0.16
112908,0.0742217,-0.29454
112909,0.0720657,-0.297844
112910,0.0725191,-0.29021
112911,0.0706999,-0.292453
112912,0.0720391,-0.288136
112913,0.0742584,-0.285714
112914,0.0769679,-0.294404
112915,0.0748351,-0.28673
112916,0.0808511,-0.140625
112917,0.0948247,-0.308554
112918,0.0919811,-0.315094
112919,0.0906801,-0.305911
112920,0.0886671,-0.310976
112921,0.0908157,-0.302862
112922,0.0947024,-0.309791
112923,0.0900662,-0.299094
112924,0.0905479,-0.300905
112925,0.0905276,-0.301659
112926,0.0916462,-0.302131
112927,0.0934437,-0.307812
112928,0.0927318,-0.304954
112929,0.090887,-0.30245
112930,0.0891536,-0.300469
112931,0.0896867,-0.298387
112932,0.0860514,-0.303905
112933,0.0903432,-0.310634
112934,0.0928989,-0.302817
112935,0.106977,-0.175
112936,0.122222,-0.1875
112937,0.135135,-0.205882
112938,0.123529,-0.166667
112939,0.137143,-0.1875
112951,0.145455,-0.2
112952,0.145455,-0.2
112953,0.141176,-0.2
112954,0.137143,-0.1875
112955,0.145455,-0.2
112956,0.145455,-0.2
112957,0.145455,-0.2
112958,0.141176,-0.1875
112959,0.13125,-0.166667
112960,0.135484,-0.166667
112961,0.141176,-0.1875
112962,0.141176,-0.1875
112963,0.141176,-0.1875
112964,0.141176,-0.1875
112965,0.141176,-0.1875
112966,0.141176,-0.1875
112967,0.141176,-0.2
112968,0.12973,-0.176471
112969,0.133333,-0.1875
112970,0.133333,-0.1875
112971,0.15,-0.2
112972,0.15,-0.2
112973,0.15,-0.2
112974,0.15,-0.2
112975,0.145455,-0.2
112976,0.154286,-0.1875
112977,0.15,-0.2
112978,0.154286,-0.1875
112979,0.145946,-0.1875
112980,0.154286,-0.1875
112981,0.15,-0.2
112982,0.15,-0.2
112983,0.15,-0.2
112984,0.15,-0.2
112985,0.15,-0.2
112986,0.15,-0.2
112987,0.15,-0.2
112988,0.15,-0.1875
112989,0.154286,-0.1875
112996,0.15,-0.2
112997,0.15,-0.2
112998,0.15,-0.2
112999,0.163636,-0.2
113000,0.145455,-0.1875
113001,0.145455,-0.1875
113002,0.145455,-0.1875
113003,0.0809023,-0.306349
113004,0.0807692,-0.305901
113005,0.0741935,-0.284314
113006,0.0810089,-0.305901
113007,0.0813711,-0.304416
113008,0.14359,-0.176471
113009,0.0818851,-0.311709
113010,0.0812865,-0.314063
113011,0.0749251,-0.291155
113012,0.0729282,-0.293651
113013,0.0809316,-0.314063
113014,0.0801676,-0.314024
113015,0.0794366,-0.312308
113016,0.080814,-0.314642
113017,0.0814056,-0.312303
113018,0.0861963,-0.328859
113019,0.0855403,-0.331126
113020,0.0855403,-0.331126
113021,0.0855403,-0.331126
113022,0.0855403,-0.331126
113023,0.136585,-0.166667
113024,0.147368,-0.1875
113025,0.147368,-0.1875
113026,0.147368,-0.1875
113027,0.151351,-0.1875
113028,0.14359,-0.1875
113175,0.132143,-0.210526
113176,0.132143,-0.210526
113177,0.132143,-0.210526
113178,0.133333,-0.225
113179,0.129825,-0.2
113180,0.129825,-0.2
113181,0.0919355,-0.0833333
113182,0.0912,-0.0833333
113183,0.0912,-0.0833333
113184,0.127273,-0.184211
113185,0.127273,-0.184211
113186,0.133333,-0.214286
113187,0.132143,-0.2
113188,0.129825,-0.190476
113189,0.125,-0.175
113213,0.115254,-0.181818
113214,0.113333,-0.181818
113215,0.121311,-0.181818
113216,0.11746,-0.181818
113217,0.111475,-0.181818
113218,0.119355,-0.181818
113219,0.115625,-0.181818
113220,0.115625,-0.181818
113221,0.115625,-0.181818
113222,0.113846,-0.181818
113223,0.112121,-0.181818
113224,0.105714,-0.166667
113225,0.105556,-0.18
113226,0.0561644,-0.14
113227,0.0558659,-0.185393
113228,0.0395462,-0.14
113229,0.045269,-0.135246
113233,0.068046,-0.129412
113234,0.0647191,-0.139535
113235,0.0693227,-0.128571
113236,0.0712,-0.135514
113237,0.0894118,-0.172414
113238,0.0880952,-0.160714
113239,0.0961039,-0.166667
113240,0.0947368,-0.153846
113241,0.096,-0.153846
113242,0.0972973,-0.153846
113243,0.0987013,-0.178571
113244,0.101333,-0.178571
113245,0.0987013,-0.185185
113246,0.0974359,-0.185185
113247,0.0935065,-0.153846
113248,0.0686792,-0.131818
113249,0.0660131,-0.152893
113250,0.0820652,-0.185315
113251,0.0803874,-0.152299
113252,0.0802885,-0.149718
113253,0.0741722,-0.145946
113254,0.0701299,-0.138122
113257,0.0820779,-0.139053
113258,0.084507,-0.135802
113259,0.0849462,-0.142857
113260,0.0835979,-0.141176
113261,0.0695652,-0.113924
113262,0.0711765,-0.117089
113263,0.0719298,-0.142077
113264,0.07,-0.143617
113265,0.0688822,-0.166667
113266,0.0662295,-0.152
113267,0.0741573,-0.172662
113268,0.071345,-0.169173
113269,0.0809524,-0.180556
113270,0.0690229,-0.141711
113271,0.0786802,-0.181208
113272,0.0743764,-0.147849
113273,0.0751708,-0.147849
113274,0.0749425,-0.147849
113275,0.0861272,-0.184564
113276,0.0843077,-0.171429
113277,0.0819355,-0.172662
113278,0.0856287,-0.180556
113279,0.0720988,-0.137931
113280,0.0763033,-0.151685
113281,0.0684411,-0.126126
113282,0.0863158,-0.160714
113283,0.104762,-0.185185
113284,0.110256,-0.203704
113285,0.115493,-0.2
113286,0.113846,-0.1875
113287,0.123077,-0.211538
113288,0.125,-0.211538
113360,0.12,-0.189655
113361,0.115068,-0.177419
113362,0.115068,-0.177419
113363,0.113889,-0.166667
113364,0.111688,-0.161765
113365,0.119512,-0.171429
113366,0.120319,-0.208333
113367,0.128,-0.222826
113368,0.130653,-0.214286
113369,0.127602,-0.219101
113370,0.124348,-0.209677
113371,0.278571,-0.423077
113486,0.0635478,-0.271368
113487,0.0684882,-0.273092
113488,0.0814917,-0.281553
113489,0.0666667,-0.270833
113490,0.0672694,-0.27234
113491,0.0667883,-0.273707
113492,0.0666667,-0.27234
113493,0.0664298,-0.27234
113494,0.0668966,-0.270833
113495,0.0799451,-0.283333
113496,0.0789688,-0.282178
113497,0.0792916,-0.281457
113498,0.0796196,-0.279605
113499,0.0778542,-0.276316
113500,0.0778409,-0.275168
113503,0.073997,-0.271478
113504,0.0713043,-0.280702
113505,0.0663522,-0.270677
113506,0.0702341,-0.28252
113507,0.0700337,-0.282787
113508,0.0687719,-0.282158
113509,0.0687831,-0.282427
113510,0.109091,-0.196429
113511,0.116667,-0.22
113512,0.118841,-0.217391
113513,0.122388,-0.217391
113514,0.124242,-0.227273
113515,0.122388,-0.227273
113516,0.126154,-0.227273
113538,0.106667,-0.2
113539,0.106667,-0.2
113540,0.1,-0.184211
113541,0.0923077,-0.175
113542,0.0985507,-0.173913
113543,0.0550649,-0.238994
113544,0.053528,-0.251445
113545,0.0718266,-0.263889
113546,0.0730303,-0.262357
113547,0.0528037,-0.25
113548,0.0529703,-0.25
113549,0.0534447,-0.251269
113550,0.0749216,-0.264113
113551,0.0787097,-0.276892
113552,0.0737288,-0.266169
113560,0.0770115,-0.233173
113561,0.0731624,-0.231651
113562,0.0471698,-0.152174
113563,0.0985915,-0.16
113564,0.104478,-0.173913
113565,0.102941,-0.173913
113566,0.104478,-0.173913
113567,0.111111,-0.181818
113568,0.118644,-0.2
113578,0.116667,-0.2
113579,0.116667,-0.2
113580,0.111864,-0.184211
113581,0.111864,-0.175
113582,0.111864,-0.175
113583,0.0772655,-0.29223
113584,0.0745269,-0.300296
113585,0.0862302,-0.300245
113586,0.0888151,-0.30119
113587,0.0858447,-0.300743
113588,0.0881152,-0.291328
113589,0.0775316,-0.29
113590,0.104918,-0.166667
113591,0.110345,-0.166667
113592,0.108475,-0.166667
113593,0.0873239,-0.152174
113594,0.0746073,-0.293313
113595,0.0864249,-0.312354
113596,0.0828848,-0.309466
113597,0.0839323,-0.309069
113598,0.084375,-0.307512
113600,0.0724505,-0.288603
113601,0.0667904,-0.290598
113602,0.0768612,-0.280788
113603,0.0756,-0.279487
113604,0.0765784,-0.285714
113605,0.071777,-0.296813
113606,0.0751975,-0.3
113607,0.0781931,-0.303309
113608,0.0784375,-0.305147
113617,0.0888479,-0.316017
113618,0.0904159,-0.317797
113619,0.0889286,-0.316737
113620,0.0866432,-0.308824
113621,0.0905521,-0.324513
113622,0.0987952,-0.172414
113623,0.117143,-0.211538
113624,0.106061,-0.173913
113625,0.0966667,-0.166667
113626,0.101639,-0.173913
113627,0.0740648,-0.293696
113628,0.0728814,-0.29863
113629,0.0736842,-0.291855
113630,0.0731302,-0.290541
113631,0.0708145,-0.292105
113632,0.0707692,-0.293011
113633,0.0736652,-0.289357
113634,0.0757263,-0.286047
113635,0.0753029,-0.287559
113636,0.0728571,-0.175
113637,0.0946755,-0.307927
113638,0.092841,-0.316456
113639,0.0900629,-0.305556
113640,0.0913078,-0.314019
113641,0.0898982,-0.310761
113642,0.0905709,-0.301738
113643,0.089525,-0.300613
113644,0.0944818,-0.308871
113645,0.0910194,-0.302432
113646,0.0915723,-0.301872
113647,0.0884615,-0.299844
113648,0.0905753,-0.302147
113649,0.090311,-0.29955
113650,0.091193,-0.300623
113651,0.0887097,-0.299843
113652,0.0863448,-0.304054
113653,0.0900398,-0.309701
113654,0.092744,-0.302209
113655,0.106977,-0.175
113656,0.115789,-0.166667
113657,0.128205,-0.205882
113658,0.123529,-0.166667
113659,0.137143,-0.1875
113667,0.142105,-0.1875
113668,0.142105,-0.1875
113669,0.145946,-0.1875
113670,0.142105,-0.1875
113671,0.142105,-0.1875
113672,0.141176,-0.2
113673,0.145946,-0.1875
113674,0.141176,-0.2
113675,0.145455,-0.2
113676,0.145455,-0.2
113677,0.141176,-0.1875
113678,0.127273,-0.15625
113679,0.12093,-0.184211
113680,0.13125,-0.15625
113681,0.127273,-0.15625
113682,0.13125,-0.166667
113683,0.141176,-0.1875
113684,0.141176,-0.1875
113685,0.141176,-0.1875
113686,0.141176,-0.1875
113687,0.145455,-0.2
113688,0.145455,-0.2
113689,0.145455,-0.2
113690,0.145455,-0.2
113691,0.15,-0.2
113692,0.15,-0.2
113693,0.15,-0.2
113694,0.15,-0.2
113695,0.15,-0.2
113696,0.15,-0.2
113697,0.15,-0.2
113698,0.15,-0.2
113699,0.15,-0.2
113700,0.15,-0.2
113701,0.15,-0.2
113702,0.15,-0.2
113703,0.15,-0.2
113704,0.15,-0.2
113705,0.15,-0.2
113706,0.15,-0.2
113707,0.15,-0.2
113708,0.163636,-0.2
113709,0.154286,-0.1875
113710,0.163636,-0.2
113711,0.15,-0.2
113712,0.154286,-0.1875
113713,0.145455,-0.2
113716,0.145455,-0.2
113717,0.145455,-0.2
113718,0.145455,-0.2
113719,0.145455,-0.2
113720,0.141176,-0.1875
113721,0.141176,-0.1875
113722,0.141176,-0.1875
113723,0.0807808,-0.306349
113724,0.0808889,-0.305901
113725,0.073904,-0.287154
113726,0.080531,-0.305901
113727,0.0813711,-0.304416
113728,0.14359,-0.176471
113729,0.0818851,-0.311709
113730,0.0814056,-0.314063
113731,0.080814,-0.314063
113732,0.0802309,-0.311146
113733,0.0735739,-0.300546
113734,0.0748768,-0.290049
113735,0.0741736,-0.294192
113736,0.0750305,-0.304225
113737,0.0812865,-0.312303
113738,0.0863706,-0.329431
113739,0.0843844,-0.329508
113740,0.0770961,-0.302296
113741,0.0842579,-0.329508
113742,0.0847662,-0.327243
113743,0.0847662,-0.327243
113744,0.14,-0.176471
113745,0.147368,-0.1875
113746,0.147368,-0.1875
113747,0.151351,-0.1875
113748,0.147368,-0.1875
113749,0.14359,-0.1875
113895,0.132143,-0.210526
113896,0.132143,-0.210526
113897,0.132143,-0.210526
113898,0.133333,-0.225
113899,0.132203,-0.214286
113900,0.0920635,-0.0930233
113901,0.0903226,-0.0833333
113902,0.0914729,-0.0909091
113903,0.0903226,-0.0833333
113904,0.0912,-0.0833333
113905,0.132143,-0.2
113906,0.132143,-0.2
113907,0.132143,-0.2
113908,0.127273,-0.184211
113909,0.129825,-0.190476
113935,0.113333,-0.181818
113936,0.119355,-0.181818
113937,0.11746,-0.181818
113938,0.11746,-0.181818
113939,0.107937,-0.181818
113940,0.115625,-0.181818
113941,0.12,-0.195652
113942,0.116418,-0.195652
113943,0.116418,-0.195652
113944,0.116418,-0.195652
113945,0.108108,-0.18
113946,0.108571,-0.18
113947,0.0559727,-0.136364
113948,0.0554945,-0.179348
113949,0.0474576,-0.136
113953,0.068642,-0.120482
113954,0.0613333,-0.132948
113955,0.0692607,-0.140909
113956,0.0702041,-0.133333
113957,0.1,-0.178571
113958,0.0973684,-0.166667
113959,0.0947368,-0.153846
113960,0.0878049,-0.148148
113961,0.0650794,-0.121359
113962,0.0650794,-0.121359
113963,0.0847059,-0.153846
113964,0.0902439,-0.166667
113965,0.0973684,-0.173077
113966,0.0961039,-0.173077
113967,0.0681818,-0.12844
113968,0.0681319,-0.146552
113969,0.0684685,-0.169355
113970,0.0675862,-0.132184
113972,0.0860335,-0.141791
113977,0.0901961,-0.138158
113978,0.0759076,-0.113793
113984,0.0748815,-0.138418
113985,0.0703625,-0.142473
113986,0.070339,-0.142473
113987,0.0736142,-0.143243
113988,0.0747204,-0.144022
113989,0.0701681,-0.144022
