Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Germany,DEU,,,,,,,,,,,,,,,,,,,,,9853.19002,10817.21243,11441.84602,12113.17425,12967.64693,13705.36684,14325.7545,14929.60943,15955.66628,17072.64879,18504.46108,19992.86643,20700.9867,20806.17207,21691.06757,22446.37628,23027.38046,23523.03768,24165.59188,24990.18244,25756.72576,26713.68887,27443.661,28359.73522,29678.55613,31114.53059,33503.25278,35538.26099,37119.2212,35630.7481,37651.59289,39456.42308,40394.18357
Ghana,GHA,,,,,,,,,,,,,,,,,,,,,413.6014639,485.9573451,475.5565111,454.9753426,493.1583576,517.9766701,533.1383364,561.7141714,613.6822052,646.4322123,669.021798,706.2229568,725.4809408,752.526528,772.0647184,801.1383717,832.5212292,864.1036211,896.9106055,928.8806803,961.3861479,999.451992,1035.432714,1084.456318,1147.050831,1222.463311,1308.507483,1396.645838,1508.731048,1543.900303,1650.057646,1894.566163,2047.718551
Greece,GRC,,,,,,,,,,,,,,,,,,,,,8224.760203,8776.799155,9149.505823,9354.250341,9851.507516,10366.8163,10618.30096,10647.09771,11445.685,12266.37286,12656.12392,13380.00676,13642.57405,13593.57159,14038.10471,14518.34147,15033.36889,15880.43034,16350.24472,16877.26295,18245.65562,19751.2824,21401.5875,22505.90143,23860.6838,24348.40224,26733.1691,27743.00983,29603.69869,29200.83223,27539.13906,25858.75064,24666.54262
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,,,,,,,,,,,,,,,,,,,,,1878.387341,2036.008919,2205.19508,2288.455855,2425.862574,2662.304887,2939.341535,3388.680692,3675.650339,4095.38699,4498.88085,4750.278207,4798.841919,4721.124143,4895.06042,5090.830393,5362.145399,5698.811696,6146.162105,6855.026347,7228.937949,7221.672554,7588.004546,8472.324441,8596.906845,10053.75222,9860.932274,10734.25794,11038.79229,10357.95832,10421.47004,10705.50138,10826.72649
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,,,,,,,,,,,,,,,,,,,,,1858.492659,1995.823134,1992.364748,1968.247974,2002.441986,2002.162815,2002.073868,2084.871654,2190.632888,2309.239361,2415.008676,2529.174814,2645.094531,2744.512571,2846.509022,2987.224664,3059.328545,3181.199495,3310.482738,3408.286314,3523.244609,3598.895448,3706.170297,3784.451404,3914.525014,4073.8347,4323.574695,4614.838579,4753.729211,4703.333686,4784.358952,4962.59245,5100.069272
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,521.4176204,538.7642958,574.1895902,596.4971197,617.0031419,620.462816,617.0948838,625.1288105,629.8234023,646.3757625,665.3044866,695.9250725,717.5166129,743.163825,765.3264957,797.6999896,838.3467593,851.7388406,879.4527694,916.6545237,947.8153592,967.9383916,1011.240592,990.5188935,996.6003121,1030.53526,1068.757133
Guinea-Bissau,GNB,,,,,,,,,,,,,,,,,,,,,440.928665,560.3754058,606.9735703,595.7835473,658.7867384,691.077436,685.3916502,710.0269278,751.8053714,809.5559675,871.7380429,926.0939399,934.4755185,953.0467452,981.0401321,1024.659236,1138.007884,1208.175139,861.6031603,863.919222,894.794918,959.7605751,973.0927846,923.8985954,922.2790149,978.2007235,968.5260719,1034.234455,1142.608875,1140.010551,1148.65787,1211.255017,1192.414276
Guyana,GUY,,,,,,,,,,,,,,,,,,,,,982.776951,1092.747607,1011.712998,988.0849294,982.5373119,1046.303198,1069.435514,1120.22203,1125.129998,1116.88201,1129.198329,1240.499506,1366.298009,1508.839038,1666.579917,1784.738259,1952.215002,2104.5588,2087.800899,2170.967182,2177.342651,2267.103741,2318.915188,2334.682393,2468.487516,2487.712509,2683.702931,2643.565271,2736.493825,2832.744454,2976.783664,3186.135085,3399.249182
Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.225177,977.5228254,926.5764504,816.6508003,901.1087126,937.2322002,963.1232998,980.1508792,1003.458914,1016.676009,1012.128014,1009.734116,1019.029597,996.0873856,1032.776697,1075.278365,1128.41138,1148.069217,1176.004469,1112.242588,1183.093097,1227.990644
Honduras,HND,,,,,,,,,,,,,,,,,,,,,1343.239368,1460.169233,1481.196258,1479.618307,1553.971482,1618.851839,1617.770367,1713.99982,1801.922126,1895.236743,1914.11732,1987.559771,2086.011976,2205.402504,2165.079661,2249.908777,2317.488093,2425.425313,2476.932318,2414.394309,2554.803282,2629.27734,2716.48256,2841.913943,3042.287132,3267.556999,3523.674838,3774.577624,3942.259053,3815.365214,3894.686447,4039.247406,4193.606363
"Hong Kong SAR, China",HKG,,,,,,,,,,,,,,,,,,,,,6740.547608,7868.083424,8461.317135,9181.171436,10373.60904,10656.26622,11949.24569,13782.87883,15374.82365,16148.734,17347.41299,18803.12744,20225.70216,21577.02338,22825.38715,23442.01997,23793.20257,25277.31205,23924.0215,24646.76773,26871.76343,27432.19542,28214.29337,29747.76375,32986.6797,36440.0731,40003.23229,43448.96043,45084.24276,44266.63927,47555.63112,50582.17476,51945.57113
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,5106.212661,5744.497255,6271.342951,6576.413882,7018.803825,7227.982241,7515.833897,8062.965719,8351.092413,8824.855926,8931.06081,8136.852631,8078.002611,8217.129981,8648.084834,8971.493937,9287.114181,9924.037941,10630.56203,11059.37695,11881.73957,13398.58642,14669.37035,15349.46794,16187.54398,16974.55981,18274.71715,18923.35222,20431.74232,20248.51024,20733.8437,21454.94707,21570.44028
Iceland,ISL,,,,,,,,,,,,,,,,,,,,,11972.4367,13498.17961,14434.90718,14489.95415,15489.30342,16358.59446,17643.3486,19497.87428,19840.36035,20390.8627,21260.99393,21712.19146,21209.67127,21737.78261,22794.94079,23169.01452,24155.24138,26047.25377,27789.23878,28611.42056,28839.462,30458.65518,31087.66429,30761.77633,33789.78664,34889.18754,35849.00801,37131.28147,39718.2668,37416.22659,35491.39505,36609.35818,37533.24695
India,IND,,,,,,,,,,,,,,,,,,,,,420.5295856,476.5640444,511.4870017,557.8587629,587.7529467,623.6746348,653.6890457,684.6231235,760.3688411,818.6935922,878.6854646,900.0638022,950.7414512,998.5642581,1066.656957,1152.830065,1239.329989,1291.405163,1366.68269,1478.742701,1544.798319,1630.954088,1694.684529,1838.67503,2007.827836,2233.862855,2483.96547,2768.228475,2900.58017,3132.922725,3464.580068,3714.430787,3876.013392
Indonesia,IDN,,,,,,,,,,,,,,,,,,,,,654.7381333,756.8794594,793.6891259,875.161977,952.3620256,994.5655188,1055.916648,1122.338735,1212.106541,1347.009848,1496.880787,1656.687633,1783.018572,1922.039501,2075.202126,2265.883095,2444.651574,2570.384462,2231.546329,2249.42503,2376.637975,2483.045084,2599.284848,2741.298729,2918.045232,3141.287065,3372.489915,3638.315516,3887.360334,4047.012384,4298.66584,4615.131482,4956.118848
"Iran, Islamic Rep.",IRN,,,,,,,,,,,,,,,,,,,,,3404.175365,3394.338155,3907.316195,4391.229092,4305.795925,4351.74978,3885.015883,3794.047062,3549.486682,3790.500424,4359.795699,4977.637469,5222.649441,5192.93386,5219.849937,5409.959014,5803.366015,6007.741293,6144.077243,6242.505529,6598.527928,6896.710675,7438.692618,8038.930712,8585.064417,9172.937358,9910.50719,10868.28479,11230.91819,11395.22668,,,
Iraq,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711.268471,3591.313596,4408.98551,4182.150942,3878.073367,3529.780727,2056.846047,3015.067821,3013.850166,3076.721626,3133.982627,3335.013228,3473.207058,3629.653835,3923.901623,4245.816923
Ireland,IRL,,,,,,,,,,,,,,,,,,,,,6243.987053,6974.131639,7496.793259,7719.371831,8306.407021,8810.09833,8964.435286,9656.558859,10556.53932,11639.34805,13101.89312,13748.76615,14446.95177,15086.0239,16224.00694,18063.31392,19544.24502,21713.67551,24020.35153,25973.10762,28899.13539,30642.81761,33156.3887,34747.28961,36679.25496,38795.40634,42338.40231,45193.52724,42477.82718,40321.16533,41013.02123,41531.63856,42661.75247
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,,,,,,,,,,,,,,,,,,,,,7469.523844,8469.903231,8727.612494,9220.022414,9643.546602,9975.133762,10392.00258,11211.79514,11876.8504,12434.11906,13373.40845,13830.57236,14639.56537,15128.02261,16115.47507,18878.03692,19783.36173,20290.30499,20890.96737,21366.79466,23519.69663,23435.51711,23527.69569,22260.59647,23570.62466,23339.95407,23957.44711,25705.45003,25599.56081,25932.75828,27048.17049,28809.33852,
Italy,ITA,,,,,,,,,,,,,,,,,,,,,9230.438984,10168.56283,10824.70706,11380.3194,12185.90568,12905.71293,13570.89414,14413.21719,15529.2148,16650.94439,17623.46047,18515.99713,19100.88892,19341.8788,20167.11928,21179.50292,21910.27451,22679.02476,23862.94244,24344.71246,25753.55654,27286.42861,26941.52991,27281.99575,27527.97191,28279.87053,30359.07849,32039.27161,33372.0928,32216.39888,32084.85409,32648.39307,32512.14947
Jamaica,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7082.60666,,,,,,,
Japan,JPN,,,,,,,,,,,,,,,,,,,,,8524.969796,9641.907739,10503.26287,11176.48686,12037.27752,13110.13999,13699.01316,14607.83825,16123.74772,17560.9907,19190.80123,20467.93153,21073.25747,21519.50074,22084.01047,22892.51176,23877.65248,24624.29475,24342.24618,24603.22919,25908.67491,26531.88614,27241.10312,27934.43059,29387.89162,30441.34813,31763.07438,33396.55797,33589.32886,31745.50022,33667.94477,33838.08998,35204.04833
Jordan,JOR,,,,,,,,,,,,,,,,,,,,,1877.010424,2067.802493,2263.447234,2305.866745,2501.997112,2574.002833,2713.50937,2770.888357,2716.900891,2353.709145,2378.053812,2238.865844,2576.090083,2632.481659,2712.374318,2853.050265,2875.085037,2936.460889,2975.330318,3065.318419,3185.625063,3345.81411,3510.484004,3643.078461,3969.228945,4334.87797,4728.29783,5146.940688,5519.364327,5745.096808,5827.209897,5971.62455,6147.676884
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119.954727,4682.257561,4530.635627,4231.984841,3829.217667,3660.585829,3801.169019,4003.062335,4051.505266,4262.31315,4795.67442,5575.965448,6221.574197,6920.105421,7743.668195,8699.098081,9835.976019,10896.5567,11365.733,11300.77133,12114.94096,13111.56877,13892.23998
Kenya,KEN,,,,,,,,,,,,,,,,,,,,,656.4478667,717.1490348,743.3358047,753.6033235,766.185113,793.4829299,838.228853,881.7537783,935.4925057,981.7233484,1026.36492,1041.392952,1021.127063,1014.688838,1030.868605,1069.861915,1103.054052,1100.095902,1122.82585,1135.865819,1137.30918,1175.447379,1169.251819,1196.108805,1258.014313,1339.958493,1431.866598,1534.875614,1550.831402,1564.818011,1632.707884,1694.084511,1760.513417
Kiribati,KIR,,,,,,,,,,,,,,,,,,,,,1057.358318,1088.405094,1202.03808,1326.951579,1324.080336,1266.181785,1277.537382,1238.082585,1472.700113,1361.93851,1412.246198,1372.025798,1424.040557,1486.391585,1570.829823,1570.27111,1671.03297,1770.399584,1960.223172,1958.675302,2109.407171,2054.361088,2177.218847,2281.375169,2325.201873,2303.6165,2329.917433,2410.221551,2369.117572,2298.876252,2326.692534,2382.236126,2461.417476
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,,,,,,,,,,,,,,,,,,,,,2376.435139,2736.557163,3083.210711,3542.893743,3983.222233,4364.498492,4950.78262,5654.839554,6465.064262,7093.872729,7960.214692,8969.567282,9613.501661,10325.94832,11354.51267,12465.1745,13481.45894,14329.44932,13511.97207,15046.5154,17197.15368,18151.0825,19655.6681,20180.00563,21624.35055,22783.27005,24246.50346,26101.365,26688.74161,26679.78847,28612.83148,29786.16905,30721.77526
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,19165.91519,16170.62105,14369.39439,15769.27368,16445.51663,15475.51913,16317.47809,17232.09695,15341.46352,19537.01834,,,,,,34751.34021,35600.43428,36030.61909,35978.88398,33956.62866,34646.59759,34350.1805,34768.06659,40308.52469,44003.12755,48096.4678,49612.67174,50416.38506,51143.73641,46397.06966,46321.64672,49001.07327,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.677255,1621.284595,1693.479508,1822.530469,1708.349436,1484.836089,1282.442046,1046.09855,1002.320709,1076.287405,1188.349558,1211.879096,1255.80072,1336.58003,1426.025983,1435.692628,1552.630552,1687.900781,1721.340925,1812.416063,2005.069687,2200.582153,2256.588273,2249.003175,2404.222965,2409.419848
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,509.7642784,536.8962305,559.8084564,552.0636716,543.9336731,626.0785555,673.4963339,705.4593461,738.7477637,777.4497642,835.3782832,892.3176901,948.6183382,1011.023055,1044.553308,1116.432194,1186.542877,1264.023144,1342.158054,1434.476961,1546.539775,1684.390289,1854.869293,2013.564031,2173.643396,2308.788125,2488.458608,2692.813767,2925.645949
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,4229.143941,4806.473605,5195.127334,5649.181469,6159.803811,6282.825922,6671.364922,6955.980678,7488.520636,8170.572019,7817.949557,7098.987243,4988.608069,4940.413738,5238.346589,5385.819644,5768.318417,6425.865058,6925.238647,7414.120851,8038.799686,8918.411006,9867.338343,10623.01742,11731.06691,13040.47211,14973.08545,17147.09517,18090.35301,15927.67298,15943.53556,19103.47173,21005.37895
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5836.926467,3475.089149,4519.323389,6341.958083,6600.52428,7020.727524,7545.077501,8065.821278,8524.678193,8430.649592,8795.659983,8764.043198,8853.365736,9069.426971,9099.456326,9138.320163,9669.528998,9753.063856,9897.393037,10789.59014,11917.55984,12857.34348,13638.9721,14210.7029,14609.92986
Lesotho,LSO,,,,,,,,,,,,,,,,,,,,,374.0588379,401.7294262,426.4940468,443.0295382,471.8739895,488.6646201,517.4828462,523.8429537,579.1977705,623.6774169,672.0533667,708.5573314,760.803261,787.6756431,831.1381322,853.2646136,900.6183283,943.5612546,962.8526627,971.2998114,1033.986301,1093.152903,1108.533785,1176.701612,1228.923923,1294.695233,1383.562591,1479.344065,1585.44411,1642.15724,1778.053485,1864.632337,1963.05936
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,612.6233137,632.5715374,630.8196657,621.5993342,614.9232431,618.7486494,619.3088923,634.1334735,650.4517455,502.6794463,259.6415498,234.3788583,158.213194,109.5723249,86.91776303,82.65764088,89.2590259,174.3834843,212.0671762,246.7365414,300.4004904,361.7327214,473.4929495,319.1686052,305.466875,336.5323786,368.4036848,421.4347148,456.6177271,503.6267702,546.6762844,592.8246408,654.725108
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10856.77797,11317.09932,10902.25354,10767.94482,12235.70214,12931.95765,14454.42916,15545.3387,16675.33678,17406.6821,17665.34088,,,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9310.589371,9065.166224,7296.273568,6276.007458,5818.63306,6197.412132,6666.370539,7311.372343,8005.526014,8015.682057,8614.259752,9554.536629,10566.97569,12032.94141,12967.63445,14197.27385,16031.92104,18158.17187,19559.07,16947.62906,18120.0886,21553.61952,23487.35561
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,12968.32163,14064.09502,15077.40551,16138.01593,17761.79293,18778.90414,21021.06288,22347.01832,24894.60056,28094.36072,30350.77063,33688.69012,34652.9395,36409.16735,38069.06321,38865.6824,40207.49956,40815.122,43233.66768,49069.72,53648.1764,53909.32391,57523.86925,60705.46802,64928.6996,68290.30822,78382.59986,84493.54925,84392.59962,79351.87707,84763.72952,88780.61799,88318.27597
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,9393.01688,10315.88136,11121.91664,11052.81596,11550.01084,13022.90605,13952.56917,14655.7302,15913.89487,16613.3014,18796.34255,19827.20312,20737.705,21553.15576,21481.96798,21470.12179,20434.0499,19920.33435,21189.68908,21984.30265,23997.92183,27185.82819,34858.01802,38295.11854,44132.63885,50508.65504,51869.95088,51784.28087,65279.4241,79480.08579,87764.88132
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5281.397525,5136.421857,4929.150748,4694.122735,4729.74505,4790.310087,4912.430863,5037.213893,5240.859698,5465.133566,5817.964083,5697.488135,5885.452043,6273.034274,6842.572297,7676.841629,8547.388825,9262.69668,10487.02364,10919.67532,11102.87254,11340.93157,11709.70331
Madagascar,MDG,,,,,,,,,,,,,,,,,,,,,605.6440319,582.38261,591.0746766,604.164294,621.0023411,630.0622303,638.6456359,646.2682733,671.5559285,704.0435226,731.409676,687.5580751,689.1889069,697.4557735,689.5559784,695.6585025,700.7842393,717.5918003,732.7142431,754.0048953,782.2830141,822.5140944,708.1155771,770.3397215,809.3186625,849.4674151,894.7064793,950.5862862,1011.836519,951.4368275,942.4099477,953.3097963,978.3418347
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,330.1587422,333.0752011,353.6366294,371.5588002,392.9211143,405.5796333,391.9947592,385.7770366,387.8557435,387.6997946,409.9265477,450.8209068,422.1072519,471.1791772,429.3020861,506.9968366,543.4055327,561.0207329,574.7161583,583.8316809,589.3402383,557.8525644,561.8721152,589.8338198,619.1261047,639.7398439,654.6074101,715.6715606,768.7046085,820.2841879,859.5924057,889.743687,901.7597264
Malaysia,MYS,,,,,,,,,,,,,,,,,,,,,2417.506617,2758.568955,3023.020221,3253.25609,3541.031523,3509.577527,3527.060099,3715.686304,4104.685258,4512.538333,4964.352383,5473.105613,5928.039589,6489.733919,7051.088827,7725.936855,8431.793303,8992.725101,8240.399406,8664.721735,9420.519964,9479.569845,9949.883997,10541.6533,11356.74747,12130.58664,12978.37112,13938.12755,14667.46768,14316.55108,15279.01854,16121.94867,17142.61903
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4099.503678,4343.236665,4976.999671,5658.938903,5248.57461,6366.714416,7115.654754,8014.500563,7649.271128,8145.015386,8736.52093,9071.789467
Mali,MLI,,,,,,,,,,,,,,,,,,,,,385.2662533,395.1430206,391.8463859,418.441788,444.7039372,399.4406809,436.3629847,440.9978349,457.1651072,522.5054903,523.0714799,538.3393048,581.7279015,567.2729184,569.1587062,602.7743909,617.1725318,654.5607162,685.6774544,722.8686317,741.1010042,825.302149,847.8606461,902.1979779,918.9074228,976.0660288,1059.876235,1101.717823,1145.012129,1169.100086,1215.437367,1237.08221,1214.481037
Malta,MLT,,,,,,,,,,,,,,,,,,,,,5509.077718,6179.348567,6563.30562,6686.227593,7001.25592,7272.7089,7596.210116,8084.304269,8995.588845,9999.871477,10924.71336,11883.35889,12578.61436,13303.53201,14215.32806,15364.5609,14647.02961,15556.79267,16271.62315,17029.06129,19041.55036,18251.04839,19328.8535,19694.08902,19940.53328,21018.5878,22192.89181,23484.3481,25303.18658,25598.97405,26672.20603,28254.7844,29013.45675
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,,,,,,,,,,,,,,,,,,,,,929.3046146,1021.812677,1028.881443,1078.457086,1052.863189,1086.990024,1143.165647,1167.078033,1195.85595,1265.373854,1255.13036,1284.675785,1299.132747,1366.029416,1312.763996,1432.902483,1498.567344,1423.096726,1464.202696,1553.104421,1533.001051,1551.519904,1539.743133,1616.600777,1705.940656,1865.2629,2224.032335,2260.982454,2327.355457,2257.704838,2342.028795,2423.761737,2603.180994
Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,1780.372386,2034.123969,2249.98553,2324.38259,2503.899354,2741.438143,3049.724642,3391.433509,3718.783365,4000.020193,4408.680567,4709.57974,5055.009865,5364.390655,5620.759734,5946.775268,6325.232852,6729.065802,7162.132762,7362.684511,8120.779864,8426.266742,8669.535355,9081.205456,9788.321874,10157.50696,10816.92876,11712.42764,12550.58902,12978.70928,14097.68897,14880.65528,15648.84324
Mexico,MEX,,,,,,,,,,,,,,,,,,,,,3786.697712,4407.311629,4548.427184,4436.728787,4677.06152,4857.586081,4686.489793,4817.023104,5273.129695,5588.200482,5974.465698,6314.410287,6559.536106,6692.908892,7006.400408,6577.884801,6916.898291,7380.701436,7698.428267,7981.152462,8677.650392,8741.532511,8960.772709,10260.1863,10862.04883,11723.371,12890.67346,13530.13501,14184.746,13839.31867,14581.82786,16012.75143,16676.23492
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.049159,1656.747566,1720.005302,1807.015247,1900.466689,2058.248743,2129.535735,2296.21017,2283.854288,2467.661465,2415.562562,2309.28672,2416.958459,2496.203601,2675.969343,2791.205477,2858.536026,2976.689027,2968.184696,3144.086367,3255.908212,3299.684389,3305.162467,3382.957271,3527.312305,3683.158177,3824.075166
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280.792639,3310.005839,2867.13564,2073.937768,2096.234302,1482.390868,1503.333728,1453.303006,1508.348649,1432.813836,1406.615811,1470.216819,1598.835008,1755.593871,1916.274505,2121.385048,2361.950703,2561.688199,2723.368239,3005.444041,2853.863441,3100.282357,3370.529266,3423.809772
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,1044.015276,1170.156178,1255.290358,1344.413967,1425.910017,1550.549144,1604.860794,1698.488321,1792.075055,1765.237862,1641.169385,1503.280604,1474.610482,1525.094199,1647.410156,1700.340393,1785.909872,1855.679283,1923.893249,1970.404535,2055.544423,2166.693794,2342.977305,2635.27838,2885.280397,3191.515876,3570.961195,3917.769262,3844.547549,4082.071484,4825.282577,5462.218027
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6524.153886,6741.826281,6972.359228,7283.852212,7802.589994,8384.478056,10479.85713,12444.34313,13882.1577,13035.23436,13215.55525,13683.24526,14206.15073
Morocco,MAR,,,,,,,,,,,,,,,,,,,,,1101.688006,1143.750706,1298.410116,1310.447506,1385.678368,1484.074327,1607.33298,1578.329094,1766.705088,1839.790323,1949.072811,2115.232067,2036.675221,2025.866976,2244.57962,2112.459031,2376.403113,2334.061806,2512.90725,2529.928058,2593.976895,2820.86794,2930.284281,3148.924487,3359.824843,3540.418314,3901.172043,4084.497685,4365.413883,4564.369888,4736.943947,5011.242517,5192.507986
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,207.6535236,232.7847745,224.6773566,192.9047355,184.1873557,189.7268487,188.771363,223.1357742,250.3205968,275.6834187,285.308911,302.2079502,283.4983041,303.3155678,318.4504301,323.6010142,343.349396,375.5087852,411.2378226,439.8010178,442.3509812,492.4624013,529.5275141,557.2834348,605.9613557,661.8638979,706.9892617,759.900585,808.202762,844.7472717,893.5083073,954.8663818,1023.859045
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2353.235069,2542.312143,2630.535251,2624.020414,2641.898529,2648.534229,2727.601283,2783.993856,2779.53311,2814.028546,2878.291417,3108.006291,3294.835536,3202.558058,3405.623875,3522.074799,3588.146381,3697.389768,3762.056082,3845.170814,3978.007085,4045.176674,4248.218336,4469.255485,5101.916826,5341.323842,5829.117873,6236.111443,6495.295841,6382.11014,6741.681708,7098.733416,7487.699727
Nepal,NPL,,,,,,,,,,,,,,,,,,,,,282.9068753,327.6408522,352.4836996,347.3483411,386.2437326,412.9221215,431.5578277,441.7178171,481.2840752,509.0609507,539.6806607,578.9091466,599.8248269,620.2742961,667.3609498,688.6655771,719.7405665,751.7122736,766.5640536,793.7022261,842.8002997,885.2938471,884.0193173,922.0809544,976.6119079,1028.853293,1083.077356,1138.466239,1220.595127,1272.809904,1336.798211,1402.056702,1484.317689
Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,9850.273461,10615.97298,11072.14824,11703.89666,12465.67457,13116.52172,13707.25041,14290.68018,15194.79011,16368.82372,17591.40604,18512.69874,19130.50382,19658.81215,20540.11228,21513.0834,22626.0265,24064.95417,25462.76524,26927.62933,29403.34728,30787.7695,31939.68173,31712.51537,33184.73338,35104.48753,38025.61828,40704.74627,42914.80894,40985.59119,41673.17828,42779.26827,42937.71693
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,8526.038113,9590.984291,10506.76626,11068.40242,11946.66682,12330.89567,12875.62427,13198.48032,13768.61776,14318.50624,14649.72496,14407.19141,14801.844,15788.52785,16823.92806,17622.13672,18108.47321,18745.97443,18960.40359,20211.0495,21135.84833,22111.50752,22904.03271,23555.52654,24634.31521,25308.24094,27068.19994,28798.98905,29008.34332,29700.67752,29813.8402,30933.31805,31499.40797
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,1698.103791,1902.39756,1947.383437,2062.056556,2052.992636,1980.841309,1959.518757,1960.123037,1738.936225,1736.064984,1760.131412,1773.877732,1774.188315,1762.14538,1814.50835,1923.300787,2039.013568,2119.481368,2189.279774,2338.013623,2447.652009,2539.536486,2564.616573,2649.662865,2832.425654,3013.207897,3198.68642,3413.324459,3581.819176,3488.210641,3613.304542,3836.597356,4071.983302
Niger,NER,,,,,,,,,,,,,,,,,,,,,452.0919796,483.83467,507.3480248,488.5860996,410.0697143,442.6944498,468.0779557,468.7247187,503.8120111,512.2628765,509.0046528,522.6216937,482.7997237,483.9993765,496.2835472,503.1394369,511.0193479,516.1958142,557.2841873,542.0526797,526.4236548,556.0320031,561.2804664,581.9697693,577.4938471,601.0523103,632.6314348,646.9764818,698.102634,672.0916846,603.5477916,606.9163426,664.8490248
Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,805.2709924,744.5961918,767.8282976,736.9814151,709.6073111,781.9154757,798.4006074,794.856378,880.4541812,954.0898808,1044.123209,1102.491052,1129.691364,1150.653096,1146.270965,1172.633197,1214.018518,1239.465363,1248.857989,1249.420148,1312.044645,1349.040788,1357.496148,1490.501823,1651.858187,1752.627657,1871.342794,1995.863407,2104.574731,2209.846855,2352.516765,2508.832169,2661.132332
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,,,,,,,,,,,,,,,,,,,,,9549.564616,10569.78311,11186.63187,12038.88696,13189.99366,14277.74547,15132.29257,15779.21455,16208.84315,16920.50274,17851.85513,18968.00338,19986.91419,20870.2335,22256.01479,23546.29802,26029.66452,27932.22135,27407.28575,29800.74335,36131.2587,37092.31472,37058.81374,38278.45228,42470.26585,47626.27982,53778.46879,55807.19541,61342.09781,54783.09795,57451.51611,61046.18992,62766.95998
